Mn=385 den=2 sgn=1 N=500 J=37 psi=281281/1000000 u500=99149/125000 d500=4883/500000000 r500=5563901/10000000 k500=190
1 k=0 r=-351601/5000000 delta=201/1000000000 v=960701/1000000
2 k=21 r=601327/2000000 delta=4851/500000000 v=359883/1000000
3 k=34 r=-758351/1250000 delta=4873/500000000 v=-755179/1000000
4 k=42 r=419781/625000 delta=97/10000000 v=-112283/125000
5 k=49 r=4148611/10000000 delta=9703/1000000000 v=-22133/250000
6 k=55 r=-2356947/10000000 delta=9657/1000000000 v=293771/500000
7 k=60 r=-6711739/10000000 delta=9671/1000000000 v=-448713/500000
8 k=64 r=-2640803/5000000 delta=4871/500000000 v=-515719/1000000
9 k=67 r=4277573/10000000 delta=243/25000000 v=-69887/500000
10 k=71 r=-7849539/10000000 delta=9711/1000000000 v=-499999/500000
11 k=73 r=825321/1250000 delta=9627/1000000000 v=-877311/1000000
12 k=76 r=676457/5000000 delta=4903/500000000 v=857109/1000000
13 k=79 r=-3625213/5000000 delta=4817/500000000 v=-970999/1000000
14 k=81 r=-1500939/5000000 delta=491/50000000 v=180829/500000
15 k=83 r=-1214971/10000000 delta=1207/125000000 v=442107/500000
16 k=85 r=-49117/312500 delta=4881/500000000 v=404397/500000
17 k=87 r=-1906041/5000000 delta=2419/250000000 v=45947/1000000
18 k=89 r=-7720529/10000000 delta=9763/1000000000 v=-62411/62500
19 k=90 r=647837/2500000 delta=1931/200000000 v=254601/500000
20 k=92 r=-2069839/5000000 delta=9691/1000000000 v=-21243/250000
21 k=93 r=3632643/10000000 delta=9769/1000000000 v=117467/1000000
22 k=95 r=-2697767/5000000 delta=9669/1000000000 v=-554213/1000000
23 k=96 r=72233/2500000 delta=9791/1000000000 v=993329/1000000
24 k=97 r=632847/1250000 delta=4849/500000000 v=-219423/500000
25 k=99 r=-6707563/10000000 delta=607/62500000 v=-56043/62500
26 k=100 r=-708113/2000000 delta=1223/125000000 v=38489/250000
27 k=101 r=-1086009/10000000 delta=4913/500000000 v=907121/1000000
28 k=102 r=44249/625000 delta=2421/250000000 v=120021/125000
29 k=103 r=1887709/10000000 delta=9741/1000000000 v=364107/500000
30 k=104 r=1247421/5000000 delta=1951/200000000 v=542037/1000000
31 k=105 r=1283509/5000000 delta=4899/500000000 v=517553/1000000
32 k=106 r=2138117/10000000 delta=241/25000000 v=20501/31250
33 k=107 r=619493/5000000 delta=9733/1000000000 v=439843/500000
34 k=108 r=-102221/10000000 delta=4863/500000000 v=249791/250000
35 k=109 r=-37199/200000 delta=9769/1000000000 v=735779/1000000
36 k=110 r=-4010667/10000000 delta=9741/1000000000 v=-4183/125000
37 k=111 r=-3266431/5000000 delta=1941/200000000 v=-863591/1000000
38 k=111 r=6301209/10000000 delta=1961/200000000 v=-406617/500000
39 k=112 r=773489/2500000 delta=4903/500000000 v=163541/500000
40 k=113 r=-53727/1250000 delta=9813/1000000000 v=985257/1000000
41 k=114 r=-2127233/5000000 delta=9633/1000000000 v=-16327/125000
42 k=114 r=917813/1250000 delta=9633/1000000000 v=-122393/125000
43 k=115 r=1479297/5000000 delta=9677/1000000000 v=23609/62500
44 k=116 r=-1685673/10000000 delta=9819/1000000000 v=781163/1000000
45 k=117 r=-6578601/10000000 delta=9711/1000000000 v=-87267/100000
46 k=117 r=799749/2000000 delta=2423/250000000 v=-14349/500000
47 k=118 r=-84957/625000 delta=2451/250000000 v=213947/250000
48 k=119 r=-3467663/5000000 delta=1207/125000000 v=-466621/500000
49 k=119 r=186729/625000 delta=1207/125000000 v=45869/125000
50 k=120 r=-1498851/5000000 delta=969/100000000 v=181607/500000
51 k=120 r=6532299/10000000 delta=979/100000000 v=-863477/1000000
52 k=121 r=169297/10000000 delta=243/25000000 v=249427/250000
53 k=122 r=-159293/250000 delta=9727/1000000000 v=-829321/1000000
54 k=122 r=2623853/10000000 delta=9677/1000000000 v=497969/1000000
55 k=123 r=-2126803/5000000 delta=1927/200000000 v=-5211/40000
56 k=123 r=4417797/10000000 delta=2417/250000000 v=-24383/125000
57 k=124 r=-1386117/5000000 delta=9761/1000000000 v=111413/250000
58 k=124 r=559757/1000000 delta=9661/1000000000 v=-619599/1000000
59 k=125 r=-1883713/10000000 delta=9699/1000000000 v=729309/1000000
60 k=125 r=193897/312500 delta=9749/1000000000 v=-790169/1000000
61 k=126 r=-774267/5000000 delta=9647/1000000000 v=814219/1000000
62 k=126 r=196151/312500 delta=2439/250000000 v=-807521/1000000
63 k=127 r=-1730939/10000000 delta=9663/1000000000 v=192433/250000
64 k=127 r=584793/1000000 delta=487/50000000 v=-86871/125000
65 k=128 r=-2398637/10000000 delta=9733/1000000000 v=573967/1000000
66 k=128 r=309303/625000 delta=977/100000000 v=-24841/62500
67 k=129 r=-1761063/5000000 delta=19/1953125 v=161239/1000000
68 k=129 r=3607641/10000000 delta=4889/500000000 v=127393/1000000
69 k=130 r=-101493/200000 delta=1937/200000000 v=-443109/1000000
70 k=130 r=231239/1250000 delta=1947/200000000 v=184623/250000
71 k=131 r=-7031713/10000000 delta=9711/1000000000 v=-236599/250000
72 k=131 r=-150403/5000000 delta=9661/1000000000 v=99277/100000
73 k=131 r=316861/500000 delta=4871/500000000 v=-821531/1000000
74 k=132 r=-2823049/10000000 delta=2451/250000000 v=85473/200000
75 k=132 r=1818409/5000000 delta=4877/500000000 v=115809/1000000
76 k=133 r=-1424223/2500000 delta=4903/500000000 v=-325143/500000
77 k=133 r=74257/1250000 delta=2439/250000000 v=9719/10000
78 k=133 r=6803817/10000000 delta=1207/125000000 v=-456531/500000
79 k=134 r=-2773503/10000000 delta=9789/1000000000 v=222599/500000
80 k=134 r=656009/2000000 delta=151/15625000 v=2559/10000
81 k=135 r=-644959/1000000 delta=9721/1000000000 v=-846321/1000000
82 k=135 r=-108921/2000000 delta=4891/500000000 v=488183/500000
83 k=135 r=5288819/10000000 delta=4841/500000000 v=-129547/250000
84 k=136 r=-2327811/5000000 delta=771/40000000 v=-17959/62500
85 k=136 r=1039707/10000000 delta=387/40000000 v=22869/25000
86 k=136 r=6668407/10000000 delta=387/40000000 v=-177929/200000
87 k=137 r=-3475873/10000000 delta=1927/200000000 v=179469/1000000
88 k=137 r=2024189/10000000 delta=1937/200000000 v=689733/1000000
89 k=137 r=7462073/10000000 delta=4859/500000000 v=-493869/500000
90 k=138 r=-2868739/10000000 delta=153/15625000 v=102693/250000
91 k=138 r=2449001/10000000 delta=4823/250000000 v=278677/500000
92 k=138 r=3854303/5000000 delta=9711/1000000000 v=-99831/100000
