Mn=323 den=1 sgn=-1 N=500 J=76 psi=3441/250000 u500=172207/1000000 d500=253/15625000 r500=1855327/2500000 k500=319
1 k=0 r=-3441/1000000 delta=1/1000000000 v=199981/200000
2 k=36 r=-1451191/2500000 delta=101/6250000 v=-13649/20000
3 k=56 r=7449039/10000000 delta=4051/250000000 v=-98691/100000
4 k=71 r=2066443/5000000 delta=16311/1000000000 v=-16453/200000
5 k=83 r=-4174217/10000000 delta=8153/500000000 v=-98729/1000000
6 k=92 r=67149/400000 delta=16241/1000000000 v=48931/62500
7 k=100 r=491709/10000000 delta=4071/250000000 v=12259/12500
8 k=107 r=-409357/2500000 delta=1617/100000000 v=158613/200000
9 k=113 r=-155087/2000000 delta=16213/1000000000 v=23807/25000
10 k=118 r=720419/1250000 delta=8127/500000000 v=-670249/1000000
11 k=123 r=2093261/5000000 delta=8159/500000000 v=-51813/500000
12 k=128 r=-1022897/2500000 delta=51/3125000 v=-65791/1000000
13 k=132 r=-2288961/10000000 delta=16249/1000000000 v=609327/1000000
14 k=136 r=-1319651/2500000 delta=8139/500000000 v=-514689/1000000
15 k=139 r=3309273/10000000 delta=16299/1000000000 v=244581/1000000
16 k=143 r=-3703871/5000000 delta=651/40000000 v=-61507/62500
17 k=146 r=-5577267/10000000 delta=16153/1000000000 v=-153301/250000
18 k=149 r=-6545749/10000000 delta=2029/125000000 v=-433089/500000
19 k=151 r=5697589/10000000 delta=8143/500000000 v=-650497/1000000
20 k=154 r=-6961/10000000 delta=16307/1000000000 v=249999/250000
21 k=157 r=-1546553/2000000 delta=8137/500000000 v=-39953/40000
22 k=159 r=-1583791/10000000 delta=16243/1000000000 v=805951/1000000
23 k=161 r=2895111/10000000 delta=16257/1000000000 v=100283/250000
24 k=163 r=5846061/10000000 delta=16231/1000000000 v=-69443/100000
25 k=165 r=73939/100000 delta=8143/500000000 v=-491557/500000
26 k=167 r=478043/625000 delta=16303/1000000000 v=-99663/100000
27 k=169 r=3354027/5000000 delta=4047/250000000 v=-448387/500000
28 k=171 r=931809/2000000 delta=8137/500000000 v=-57731/200000
29 k=173 r=98709/625000 delta=2043/125000000 v=807003/1000000
30 k=175 r=-1230561/5000000 delta=3249/200000000 v=276661/500000
31 k=177 r=-1849801/2500000 delta=4043/250000000 v=-1967/2000
32 k=178 r=632477/2500000 delta=16179/1000000000 v=530197/1000000
33 k=180 r=-63093/156250 delta=16309/1000000000 v=-4437/100000
34 k=181 r=4360383/10000000 delta=16301/1000000000 v=-17249/100000
35 k=183 r=-1824069/5000000 delta=509/31250000 v=11131/100000
36 k=184 r=3391901/10000000 delta=16223/1000000000 v=42481/200000
37 k=186 r=-5899333/10000000 delta=16237/1000000000 v=-141921/200000
38 k=187 r=-2909/400000 delta=16159/1000000000 v=999577/1000000
39 k=188 r=162329/312500 delta=2019/125000000 v=-48557/100000
40 k=190 r=-231091/400000 delta=8083/500000000 v=-168593/250000
41 k=191 r=-386491/2500000 delta=1623/100000000 v=162963/200000
42 k=192 r=440977/2000000 delta=809/50000000 v=158911/250000
43 k=193 r=27489/50000 delta=4079/250000000 v=-587789/1000000
44 k=195 r=-1470821/2000000 delta=16201/1000000000 v=-245019/250000
45 k=196 r=-2457641/5000000 delta=16209/1000000000 v=-3851/10000
46 k=197 r=-718821/2500000 delta=16287/1000000000 v=6381/15625
47 k=198 r=-121691/1000000 delta=407/25000000 v=883851/1000000
48 k=199 r=18937/2500000 delta=1633/100000000 v=999541/1000000
49 k=200 r=254447/2500000 delta=8133/500000000 v=918267/1000000
50 k=201 r=811793/5000000 delta=8079/500000000 v=398213/500000
51 k=202 r=953111/5000000 delta=16251/1000000000 v=723119/1000000
52 k=203 r=15027/80000 delta=16259/1000000000 v=45673/62500
