Mn=286 den=1 sgn=1 N=500 J=64 psi=487099/1000000 u500=-474593/500000 d500=1447/100000000 r500=-3126597/10000000 k500=283
1 k=0 r=-304437/2500000 delta=201/1000000000 v=441847/500000
2 k=31 r=7435603/10000000 delta=14479/1000000000 v=-986029/1000000
3 k=50 r=-138519/1250000 delta=359/25000000 v=451679/500000
4 k=63 r=381027/10000000 delta=7177/500000000 v=123551/125000
5 k=73 r=712267/2500000 delta=14377/1000000000 v=417933/1000000
6 k=81 r=1509047/2000000 delta=14483/1000000000 v=-15506/15625
7 k=88 r=3903621/5000000 delta=1437/100000000 v=-39993/40000
8 k=95 r=-133471/200000 delta=14419/1000000000 v=-445291/500000
9 k=100 r=-998521/10000000 delta=14319/1000000000 v=921291/1000000
10 k=105 r=-210279/500000 delta=3587/250000000 v=-22241/200000
11 k=109 r=13867/125000 delta=14319/1000000000 v=903151/1000000
12 k=113 r=245329/5000000 delta=14313/1000000000 v=490401/500000
13 k=117 r=-1022133/2000000 delta=14461/1000000000 v=-455977/1000000
14 k=120 r=376333/5000000 delta=14463/1000000000 v=955021/1000000
15 k=123 r=2958699/10000000 delta=7209/500000000 v=75541/200000
16 k=126 r=1979837/10000000 delta=7153/500000000 v=70247/100000
17 k=129 r=-224683/1250000 delta=23/1600000 v=376237/500000
18 k=131 r=3827433/5000000 delta=7221/500000000 v=-99683/100000
19 k=134 r=-25343/312500 delta=3591/250000000 v=189569/200000
20 k=136 r=4447807/10000000 delta=7189/500000000 v=-206823/1000000
21 k=139 r=-779109/1000000 delta=447/31250000 v=-249921/250000
22 k=141 r=-5945217/10000000 delta=14489/1000000000 v=-45151/62500
23 k=143 r=-2789053/5000000 delta=1791/125000000 v=-613469/1000000
24 k=145 r=-6563919/10000000 delta=723/50000000 v=-869787/1000000
25 k=146 r=864481/1250000 delta=14353/1000000000 v=-186083/200000
26 k=148 r=1771361/5000000 delta=14339/1000000000 v=153103/1000000
27 k=150 r=-88889/1000000 delta=573/40000000 v=937453/1000000
28 k=152 r=-6301911/10000000 delta=1431/100000000 v=-813397/1000000
29 k=153 r=616081/2000000 delta=14403/1000000000 v=332199/1000000
30 k=155 r=-4095949/10000000 delta=14389/1000000000 v=-16883/250000
31 k=156 r=1820433/5000000 delta=14481/1000000000 v=571/5000
32 k=158 r=-253737/500000 delta=14467/1000000000 v=-443141/1000000
33 k=159 r=1218991/10000000 delta=359/25000000 v=441731/500000
34 k=160 r=6855923/10000000 delta=287/20000000 v=-921363/1000000
35 k=162 r=-3833941/10000000 delta=2873/200000000 v=37211/1000000
36 k=163 r=600289/10000000 delta=14331/1000000000 v=97131/100000
37 k=164 r=4482611/10000000 delta=14379/1000000000 v=-220423/1000000
38 k=165 r=7842411/10000000 delta=7243/500000000 v=-999989/1000000
39 k=167 r=-5001033/10000000 delta=29/2000000 v=-416523/1000000
40 k=168 r=-260677/1000000 delta=2879/200000000 v=503883/1000000
41 k=169 r=-164881/2500000 delta=2863/200000000 v=241351/250000
42 k=170 r=862297/10000000 delta=7211/500000000 v=941103/1000000
43 k=171 r=1978641/10000000 delta=14329/1000000000 v=70281/100000
44 k=172 r=270817/1000000 delta=14367/1000000000 v=117111/250000
45 k=173 r=3068259/10000000 delta=1793/125000000 v=168389/500000
46 k=174 r=3075209/10000000 delta=897/62500000 v=334159/1000000
47 k=175 r=10977/40000 delta=2889/200000000 v=91129/200000
48 k=176 r=522367/2500000 delta=7169/500000000 v=335297/500000
49 k=177 r=1124233/10000000 delta=3593/250000000 v=900581/1000000
50 k=178 r=-17341/1250000 delta=14479/1000000000 v=998461/1000000
51 k=179 r=-1687833/10000000 delta=901/62500000 v=48789/62500
52 k=180 r=-1755927/5000000 delta=7247/500000000 v=165293/1000000
53 k=181 r=-1120071/2000000 delta=7201/500000000 v=-620473/1000000
54 k=181 r=7764497/10000000 delta=14401/1000000000 v=-999359/1000000
55 k=182 r=258807/500000 delta=3577/250000000 v=-479127/1000000
56 k=183 r=587851/2500000 delta=3597/250000000 v=294667/500000
57 k=184 r=-140269/2000000 delta=14323/1000000000 v=960907/1000000
58 k=185 r=-3974171/10000000 delta=1443/100000000 v=-18871/1000000
59 k=186 r=-7459639/10000000 delta=7233/500000000 v=-197517/200000
60 k=186 r=2278719/5000000 delta=14337/1000000000 v=-49903/200000
61 k=187 r=166981/2500000 delta=14359/1000000000 v=482261/500000
62 k=188 r=-1706891/5000000 delta=3613/250000000 v=40769/200000
63 k=189 r=-7681459/10000000 delta=2869/200000000 v=-49881/50000
64 k=189 r=223661/625000 delta=7229/500000000 v=27783/200000
65 k=190 r=-208777/2000000 delta=14437/1000000000 v=228521/250000
66 k=191 r=-1167117/2000000 delta=14473/1000000000 v=-691409/1000000
67 k=191 r=4916513/10000000 delta=1433/100000000 v=-77111/200000
68 k=192 r=-99327/5000000 delta=14423/1000000000 v=199369/200000
69 k=193 r=-218739/400000 delta=3579/250000000 v=-578259/1000000
70 k=193 r=2409723/5000000 delta=14487/1000000000 v=-43681/125000
71 k=194 r=-746529/10000000 delta=14409/1000000000 v=477873/500000
72 k=195 r=-403393/625000 delta=14501/1000000000 v=-21183/25000
73 k=195 r=1703961/5000000 delta=7151/500000000 v=206139/1000000
74 k=196 r=-2572037/10000000 delta=14409/1000000000 v=103167/200000
75 k=196 r=7025479/10000000 delta=7197/500000000 v=-945587/1000000
76 k=197 r=393917/5000000 delta=3579/250000000 v=190151/200000
77 k=198 r=-2786789/5000000 delta=719/50000000 v=-306019/500000
78 k=198 r=3652353/10000000 delta=719/50000000 v=54817/500000
79 k=199 r=-117889/400000 delta=1433/100000000 v=381951/1000000
80 k=199 r=6046617/10000000 delta=1433/100000000 v=-37493/50000
81 k=200 r=-779259/10000000 delta=7183/500000000 v=237953/250000
82 k=201 r=-7714101/10000000 delta=7229/500000000 v=-199687/200000
83 k=201 r=9527/100000 delta=7229/500000000 v=928263/1000000
84 k=202 r=-1548079/2500000 delta=28751/1000000000 v=-787123/1000000
85 k=202 r=567329/2500000 delta=14351/1000000000 v=615539/1000000
86 k=203 r=-5076007/10000000 delta=14359/1000000000 v=-88719/200000
87 k=203 r=797509/2500000 delta=3611/250000000 v=290531/1000000
88 k=204 r=-2173203/5000000 delta=7233/500000000 v=-8349/50000
89 k=204 r=29162/78125 delta=14337/1000000000 v=9703/125000
90 k=205 r=-1993159/5000000 delta=1443/100000000 v=-23729/1000000
91 k=205 r=156573/400000 delta=2863/100000000 v=2533/500000
92 k=206 r=-3979367/10000000 delta=181/12500000 v=-20949/1000000
93 k=206 r=1875213/5000000 delta=14323/1000000000 v=70567/1000000
94 k=207 r=-2155199/5000000 delta=2883/200000000 v=-76381/500000
95 k=207 r=813951/2500000 delta=3597/250000000 v=265261/1000000
96 k=208 r=-248259/500000 delta=3577/250000000 v=-201721/500000
97 k=208 r=1222111/5000000 delta=3577/250000000 v=558941/1000000
98 k=209 r=-741293/1250000 delta=14401/1000000000 v=-71829/100000
99 k=209 r=664311/5000000 delta=14401/1000000000 v=431037/500000
100 k=210 r=-7193377/10000000 delta=7247/500000000 v=-965291/1000000
101 k=210 r=-78841/10000000 delta=7247/500000000 v=999503/1000000
102 k=210 r=3482777/5000000 delta=14309/1000000000 v=-937517/1000000
103 k=211 r=-883399/5000000 delta=14387/1000000000 v=47531/62500
104 k=211 r=5141461/10000000 delta=901/62500000 v=-93381/200000
105 k=212 r=-372431/1000000 delta=3581/250000000 v=10123/125000
106 k=212 r=19081/62500 delta=14479/1000000000 v=171267/500000
107 k=213 r=-371331/625000 delta=3593/250000000 v=-721331/1000000
108 k=213 r=4437/62500 delta=3593/250000000 v=959951/1000000
109 k=213 r=7299789/10000000 delta=3593/250000000 v=-97553/100000
110 k=214 r=-1878437/10000000 delta=2893/200000000 v=730751/1000000
111 k=214 r=2296121/5000000 delta=7169/500000000 v=-262971/1000000
112 k=215 r=-1175793/2500000 delta=2889/200000000 v=-305509/1000000
113 k=215 r=1652463/10000000 delta=2889/200000000 v=197347/250000
114 k=216 r=-3877961/5000000 delta=14451/1000000000 v=-999231/1000000
115 k=216 r=-755663/5000000 delta=897/62500000 v=822769/1000000
116 k=216 r=584893/1250000 delta=897/62500000 v=-296343/1000000
117 k=217 r=-2445701/5000000 delta=14459/1000000000 v=-94067/250000
118 k=217 r=298437/2500000 delta=1793/125000000 v=888147/1000000
119 k=217 r=722749/1000000 delta=1793/125000000 v=-193753/200000
120 k=218 r=-2497139/10000000 delta=3609/250000000 v=108253/200000
121 k=218 r=3436503/10000000 delta=3609/250000000 v=194939/1000000
122 k=219 r=-1596663/2500000 delta=7237/500000000 v=-208161/250000
123 k=219 r=-549893/10000000 delta=14329/1000000000 v=975907/1000000
124 k=219 r=1047921/2000000 delta=14329/1000000000 v=-501253/1000000
125 k=220 r=-945067/2000000 delta=14381/1000000000 v=-156969/500000
126 k=220 r=121491/1250000 delta=14381/1000000000 v=14459/15625
127 k=220 r=3312037/5000000 delta=7211/500000000 v=-881407/1000000
128 k=221 r=-3476001/10000000 delta=2863/200000000 v=179419/1000000
129 k=221 r=130517/625000 delta=2863/200000000 v=670949/1000000
130 k=221 r=3804751/5000000 delta=2863/200000000 v=-497611/500000
131 k=222 r=-81859/312500 delta=1801/125000000 v=249741/500000
132 k=222 r=2817801/10000000 delta=1801/125000000 v=214631/500000
133 k=223 r=-3746957/5000000 delta=14303/1000000000 v=-494823/500000
134 k=223 r=-2138099/10000000 delta=28703/1000000000 v=328019/500000
135 k=223 r=317789/1000000 delta=14303/1000000000 v=295177/1000000
136 k=224 r=-3626651/5000000 delta=14393/1000000000 v=-971273/1000000
137 k=224 r=-100757/500000 delta=1441/100000000 v=13847/20000
138 k=224 r=79621/250000 delta=14393/1000000000 v=292519/1000000
139 k=225 r=-7360609/10000000 delta=7243/500000000 v=-98059/100000
140 k=225 r=-2235131/10000000 delta=14317/1000000000 v=313129/500000
141 k=225 r=285381/1000000 delta=14317/1000000000 v=416209/1000000
142 k=226 r=-1560221/2000000 delta=1803/125000000 v=-31243/31250
143 k=226 r=-2783521/10000000 delta=1803/125000000 v=220803/500000
144 k=226 r=549757/2500000 delta=1803/125000000 v=637451/1000000
145 k=226 r=1429437/2000000 delta=14379/1000000000 v=-960301/1000000
146 k=227 r=-729331/2000000 delta=1809/125000000 v=111899/1000000
147 k=227 r=154233/1250000 delta=14331/1000000000 v=880659/1000000
148 k=227 r=6081349/10000000 delta=1809/125000000 v=-758979/1000000
149 k=228 r=-1202933/2500000 delta=7219/500000000 v=-69311/200000
150 k=228 r=-29169/10000000 delta=2873/200000000 v=249983/250000
151 k=228 r=118043/250000 delta=2873/200000000 v=-62513/200000
152 k=229 r=-6266743/10000000 delta=14457/1000000000 v=-402567/500000
153 k=229 r=-789101/5000000 delta=14457/1000000000 v=100909/125000
154 k=229 r=3079809/10000000 delta=7173/500000000 v=41553/125000
155 k=229 r=3853823/5000000 delta=14457/1000000000 v=-998287/1000000
156 k=230 r=-3402223/10000000 delta=14453/1000000000 v=208369/1000000
157 k=230 r=291621/2500000 delta=14453/1000000000 v=446553/500000
158 k=230 r=2853081/5000000 delta=14453/1000000000 v=-326549/500000
159 k=231 r=-1372681/2500000 delta=14443/1000000000 v=-585497/1000000
160 k=231 r=-25199/250000 delta=14443/1000000000 v=114977/125000
161 k=231 r=53857/156250 delta=359/25000000 v=190879/1000000
162 k=232 r=-1566767/2000000 delta=14467/1000000000 v=-31249/31250
163 k=232 r=-3433797/10000000 delta=28/1953125 v=49/250
164 k=232 r=469643/5000000 delta=28/1953125 v=465123/500000
165 k=232 r=5285771/10000000 delta=28/1953125 v=-103429/200000
166 k=233 r=-1525487/2500000 delta=14429/1000000000 v=-382159/500000
167 k=233 r=-903793/5000000 delta=7187/500000000 v=749801/1000000
168 k=233 r=492207/2000000 delta=14429/1000000000 v=553351/1000000
169 k=233 r=6704417/10000000 delta=14429/1000000000 v=-89613/100000
170 k=234 r=-239263/500000 delta=7241/500000000 v=-84151/250000
171 k=234 r=-295857/5000000 delta=14321/1000000000 v=24303/25000
172 k=234 r=178869/500000 delta=7241/500000000 v=139389/1000000
173 k=234 r=3861153/5000000 delta=14321/1000000000 v=-998613/1000000
174 k=235 r=-966153/2500000 delta=7207/500000000 v=24949/1000000
175 k=235 r=232839/10000000 delta=14389/1000000000 v=497833/500000
176 k=235 r=4306909/10000000 delta=14389/1000000000 v=-151383/1000000
177 k=236 r=-7350007/10000000 delta=453/31250000 v=-979749/1000000
178 k=236 r=-41523/125000 delta=453/31250000 v=239703/1000000
179 k=236 r=170951/2500000 delta=14307/1000000000 v=481413/500000
180 k=236 r=4667069/10000000 delta=14307/1000000000 v=-145863/500000
181 k=237 r=-7079651/10000000 delta=14403/1000000000 v=-190483/200000
182 k=237 r=-3140287/10000000 delta=14403/1000000000 v=154757/500000
183 k=237 r=155511/2000000 delta=9/625000 v=952021/1000000
