Mn=202 den=1 sgn=-1 N=500 J=40 psi=118023/125000 u500=-790223/1000000 d500=10237/1000000000 r500=-348503/625000 k500=200
1 k=0 r=-118023/500000 delta=1/1000000000 v=146601/250000
2 k=22 r=2103659/10000000 delta=10159/1000000000 v=166593/250000
3 k=35 r=665003/2500000 delta=10153/1000000000 v=3883/8000
4 k=44 r=6567803/10000000 delta=10117/1000000000 v=-870553/1000000
5 k=52 r=-1281677/2000000 delta=407/40000000 v=-837427/1000000
6 k=57 r=1781039/2500000 delta=10111/1000000000 v=-95769/100000
7 k=62 r=6430443/10000000 delta=2539/250000000 v=-105277/125000
8 k=67 r=-292251/625000 delta=10183/1000000000 v=-73787/250000
9 k=70 r=7680509/10000000 delta=1263/125000000 v=-498797/500000
10 k=74 r=-486073/2500000 delta=1027/100000000 v=712517/1000000
11 k=77 r=-93653/1000000 delta=5127/500000000 v=18613/20000
12 k=80 r=-4119663/10000000 delta=159/15625000 v=-76993/1000000
13 k=82 r=2442987/5000000 delta=1019/100000000 v=-74851/200000
14 k=85 r=-75209/156250 delta=79/7812500 v=-86793/250000
15 k=87 r=-86743/625000 delta=5063/500000000 v=849819/1000000
16 k=89 r=-6621/312500 delta=507/50000000 v=996411/1000000
17 k=91 r=-126547/1250000 delta=1281/125000000 v=459561/500000
18 k=93 r=-356331/1000000 delta=10169/1000000000 v=453/3125
19 k=95 r=-7675301/10000000 delta=10219/1000000000 v=-997447/1000000
20 k=96 r=2519853/10000000 delta=10291/1000000000 v=533603/1000000
21 k=98 r=-4257023/10000000 delta=2021/200000000 v=-13163/100000
22 k=99 r=1763807/5000000 delta=2553/250000000 v=4971/31250
23 k=101 r=-2720077/5000000 delta=159/15625000 v=-28449/50000
24 k=102 r=344481/10000000 delta=5067/500000000 v=495261/500000
25 k=103 r=1312907/2500000 delta=10241/1000000000 v=-7897/15625
26 k=105 r=-1271569/2000000 delta=2051/200000000 v=-826207/1000000
27 k=106 r=-3006957/10000000 delta=10163/1000000000 v=359763/1000000
28 k=107 r=-21827/625000 delta=10133/1000000000 v=990259/1000000
29 k=108 r=1663911/10000000 delta=5113/500000000 v=98321/125000
30 k=109 r=1538103/5000000 delta=2571/250000000 v=333783/1000000
31 k=110 r=1963571/5000000 delta=10191/1000000000 v=-3/50000
32 k=111 r=265767/625000 delta=2021/200000000 v=-64873/500000
33 k=112 r=4083967/10000000 delta=5103/500000000 v=-62749/1000000
34 k=113 r=431471/1250000 delta=1029/100000000 v=94473/500000
35 k=114 r=2382493/10000000 delta=511/50000000 v=579243/1000000
36 k=115 r=450417/5000000 delta=10127/1000000000 v=935779/1000000
37 k=116 r=-485317/5000000 delta=5117/500000000 v=231393/250000
38 k=117 r=-3211157/10000000 delta=10261/1000000000 v=282437/1000000
39 k=118 r=-1450373/2500000 delta=10249/1000000000 v=-681493/1000000
40 k=118 r=6983997/10000000 delta=10249/1000000000 v=-940059/1000000
41 k=119 r=936449/2500000 delta=10247/1000000000 v=36207/500000
42 k=120 r=207121/10000000 delta=507/50000000 v=99657/100000
43 k=121 r=-180897/500000 delta=10233/1000000000 v=61653/500000
44 k=122 r=-1543241/2000000 delta=10277/1000000000 v=-499241/500000
45 k=122 r=3632559/10000000 delta=10277/1000000000 v=117501/1000000
46 k=123 r=-48803/500000 delta=2037/200000000 v=231187/250000
47 k=124 r=-2911671/5000000 delta=10111/1000000000 v=-687863/1000000
48 k=124 r=38469/80000 delta=10111/1000000000 v=-345389/1000000
49 k=125 r=-243321/5000000 delta=10199/1000000000 v=490557/500000
50 k=126 r=-46814/78125 delta=10297/1000000000 v=-735281/1000000
51 k=126 r=4008121/10000000 delta=10297/1000000000 v=-16223/500000
52 k=127 r=-1893701/10000000 delta=10213/1000000000 v=72657/100000
53 k=127 r=193141/250000 delta=10213/1000000000 v=-998683/1000000
54 k=128 r=1457187/10000000 delta=253/25000000 v=208721/250000
55 k=129 r=-4984481/10000000 delta=407/40000000 v=-205247/500000
56 k=129 r=2057431/5000000 delta=2557/250000000 v=-37539/500000
57 k=130 r=-663701/2500000 delta=2567/250000000 v=97439/200000
58 k=130 r=1225611/2000000 delta=2567/250000000 v=-77101/100000
59 k=131 r=-236809/2500000 delta=10161/1000000000 v=464537/500000
60 k=131 r=150807/200000 delta=5121/500000000 v=-992141/1000000
61 k=132 r=179683/10000000 delta=10149/1000000000 v=498709/500000
62 k=133 r=-914591/1250000 delta=10147/1000000000 v=-976997/1000000
63 k=133 r=381737/5000000 delta=10147/1000000000 v=95373/100000
64 k=134 r=-3495799/5000000 delta=10239/1000000000 v=-941091/1000000
65 k=134 r=838023/10000000 delta=10239/1000000000 v=472171/500000
