Mn=281 den=2 sgn=-1 N=250 J=24 psi=2829/500000 u250=42431/200000 d250=1427/200000000 r250=1829883/2500000 k250=123
1 k=0 r=-2829/2000000 delta=1/1000000000 v=62499/62500
2 k=15 r=3917171/5000000 delta=3597/500000000 v=-999969/1000000
3 k=25 r=-3412837/5000000 delta=221/31250000 v=-916593/1000000
4 k=31 r=-6279/2500000 delta=7079/1000000000 v=19999/20000
5 k=36 r=-185743/10000000 delta=7143/1000000000 v=997241/1000000
6 k=40 r=1022831/10000000 delta=883/125000000 v=458733/500000
7 k=44 r=-7663589/10000000 delta=3593/500000000 v=-997101/1000000
8 k=46 r=7823389/10000000 delta=7071/1000000000 v=-39997/40000
9 k=49 r=1035389/5000000 delta=141/20000000 v=676121/1000000
10 k=51 r=7662727/10000000 delta=1417/200000000 v=-39883/40000
11 k=54 r=-1196691/2000000 delta=883/125000000 v=-732907/1000000
12 k=56 r=-6836627/10000000 delta=111/15625000 v=-14349/15625
13 k=57 r=696301/1250000 delta=7061/1000000000 v=-122207/200000
14 k=59 r=46229/2500000 delta=3589/500000000 v=498633/500000
15 k=61 r=-3498627/5000000 delta=7039/1000000000 v=-470927/500000
16 k=62 r=-36069/10000000 delta=7097/1000000000 v=124987/125000
17 k=63 r=2775179/5000000 delta=7149/1000000000 v=-302333/500000
18 k=65 r=-144717/250000 delta=3559/500000000 v=-677733/1000000
19 k=66 r=-2505539/10000000 delta=289/40000000 v=538437/1000000
20 k=67 r=-196731/10000000 delta=7083/1000000000 v=199381/200000
21 k=68 r=1232863/10000000 delta=7163/1000000000 v=55053/62500
22 k=69 r=37301/200000 delta=441/62500000 v=183599/250000
23 k=70 r=885391/5000000 delta=1801/250000000 v=759461/1000000
24 k=71 r=505939/5000000 delta=7111/1000000000 v=1149/1250
25 k=72 r=-178679/5000000 delta=1407/200000000 v=989801/1000000
26 k=73 r=-45781/200000 delta=897/125000000 v=609299/1000000
27 k=74 r=-4740733/10000000 delta=7133/1000000000 v=-15989/50000
28 k=75 r=-3837271/5000000 delta=7063/1000000000 v=-39897/40000
29 k=75 r=4651277/10000000 delta=7113/1000000000 v=-285679/1000000
30 k=76 r=53201/625000 delta=7097/1000000000 v=14728/15625
31 k=77 r=-667859/2000000 delta=3527/500000000 v=232919/1000000
32 k=77 r=1953109/2500000 delta=111/15625000 v=-499931/500000
33 k=78 r=2912997/10000000 delta=7041/1000000000 v=49321/125000
34 k=79 r=-23091/100000 delta=3517/500000000 v=15073/25000
35 k=80 r=-1958801/2500000 delta=7077/1000000000 v=-249993/250000
36 k=80 r=82393/400000 delta=3563/500000000 v=679343/1000000
37 k=81 r=-50303/125000 delta=89/12500000 v=-3889/100000
38 k=81 r=1068593/2000000 delta=361/50000000 v=-536589/1000000
39 k=82 r=-1241103/10000000 delta=719/100000000 v=879283/1000000
40 k=82 r=3825887/5000000 delta=709/100000000 v=-996731/1000000
41 k=83 r=308543/5000000 delta=1789/250000000 v=969691/1000000
42 k=84 r=-1325319/2000000 delta=881/125000000 v=-881883/1000000
43 k=84 r=1638493/10000000 delta=3549/500000000 v=396403/500000
44 k=85 r=-749301/1250000 delta=889/125000000 v=-735881/1000000
45 k=85 r=1899163/10000000 delta=889/125000000 v=725067/1000000
46 k=86 r=-761089/1250000 delta=1771/250000000 v=-760893/1000000
47 k=86 r=45793/312500 delta=3517/500000000 v=208269/250000
48 k=87 r=-342379/500000 delta=3613/500000000 v=-920061/1000000
49 k=87 r=197457/5000000 delta=3613/500000000 v=987549/1000000
50 k=87 r=7491147/10000000 delta=7027/1000000000 v=-989487/1000000
51 k=88 r=-1261153/10000000 delta=7033/1000000000 v=175087/200000
52 k=88 r=1111891/2000000 delta=7183/1000000000 v=-607561/1000000
53 k=89 r=-864457/2500000 delta=719/100000000 v=93283/500000
54 k=89 r=776943/2500000 delta=357/50000000 v=160927/500000
55 k=90 r=-615507/1000000 delta=3549/500000000 v=-388923/500000
56 k=90 r=21741/1250000 delta=881/125000000 v=997581/1000000
57 k=90 r=49929/78125 delta=1441/200000000 v=-416793/500000
58 k=91 r=-3208181/10000000 delta=1411/200000000 v=283579/1000000
59 k=91 r=2796227/10000000 delta=1411/200000000 v=5463/12500
60 k=92 r=-3504121/5000000 delta=1803/250000000 v=-471661/500000
61 k=92 r=-601163/5000000 delta=7091/1000000000 v=177313/200000
62 k=92 r=180367/400000 delta=889/125000000 v=-9231/40000
63 k=93 r=-697331/1250000 delta=3517/500000000 v=-15341/25000
64 k=93 r=-23529/5000000 delta=449/62500000 v=999823/1000000
65 k=93 r=5398793/10000000 delta=7169/1000000000 v=-277649/500000
66 k=94 r=-4946461/10000000 delta=3563/500000000 v=-19829/50000
67 k=94 r=335601/10000000 delta=7077/1000000000 v=991003/1000000
