Mn=424 den=1 sgn=-1 N=900 eps=10000 J=109 psi=-1191501/1000000 u900=247341/250000 d900=21397/1000000000 r900=55657/156250 k900=459
1 k=0 r=46543/156250 delta=201/1000000000 v=185133/500000
2 k=47 r=-279771/5000000 delta=21239/1000000000 v=975057/1000000
3 k=74 r=639807/1250000 delta=21333/1000000000 v=-114687/250000
4 k=94 r=-512223/1250000 delta=21327/1000000000 v=-8533/125000
5 k=109 r=-3185017/10000000 delta=21319/1000000000 v=73113/250000
6 k=121 r=790107/5000000 delta=21233/1000000000 v=806797/1000000
7 k=132 r=-195191/250000 delta=10627/500000000 v=-249957/250000
8 k=141 r=-305441/400000 delta=10657/500000000 v=-498101/500000
9 k=148 r=1814553/2500000 delta=1329/62500000 v=-971739/1000000
10 k=156 r=-1680841/2500000 delta=10661/500000000 v=-899467/1000000
11 k=162 r=14417/2500000 delta=10619/500000000 v=499867/500000
12 k=168 r=-489507/2500000 delta=4279/200000000 v=177163/250000
13 k=173 r=2173709/5000000 delta=21259/1000000000 v=-167379/1000000
14 k=178 r=2181041/5000000 delta=21279/1000000000 v=-173159/1000000
15 k=183 r=-1045261/10000000 delta=5347/250000000 v=45693/50000
16 k=187 r=70839/156250 delta=21359/1000000000 v=-240307/1000000
17 k=191 r=5963919/10000000 delta=2133/100000000 v=-727569/1000000
18 k=195 r=371997/1000000 delta=21301/1000000000 v=41357/500000
19 k=199 r=-1800651/10000000 delta=21273/1000000000 v=375817/500000
20 k=202 r=5446357/10000000 delta=21351/1000000000 v=-571019/1000000
21 k=206 r=-1416971/2500000 delta=21323/1000000000 v=-641427/1000000
22 k=209 r=-1740287/5000000 delta=21401/1000000000 v=177619/1000000
23 k=212 r=-697111/2000000 delta=5331/250000000 v=87829/500000
24 k=215 r=-5496269/10000000 delta=4249/200000000 v=-293647/500000
25 k=217 r=1589781/2500000 delta=667/31250000 v=-165299/200000
26 k=220 r=809177/10000000 delta=21381/1000000000 v=474037/500000
27 k=223 r=-1261999/2000000 delta=21303/1000000000 v=-407637/500000
28 k=225 r=5149/62500 delta=10643/500000000 v=946193/1000000
29 k=227 r=1651173/2500000 delta=21331/1000000000 v=-877719/1000000
30 k=230 r=-572951/1250000 delta=21253/1000000000 v=-129819/500000
31 k=232 r=-1242241/10000000 delta=2667/125000000 v=439533/500000
