Mn=741 den=4 sgn=1 N=981 J=35 psi=127811/250000 u981=54981/500000 d981=9459/1000000000 r981=275463/10000000 k981=203
1 k=0 r=-127811/1000000 delta=1/1000000000 v=872137/1000000
2 k=20 r=2788199/5000000 delta=4729/500000000 v=-61293/100000
3 k=32 r=607733/1250000 delta=9381/1000000000 v=-73059/200000
4 k=41 r=-3277033/10000000 delta=9321/1000000000 v=32133/125000
5 k=47 r=5818567/10000000 delta=579/62500000 v=-27459/40000
6 k=53 r=-249473/625000 delta=581/62500000 v=-6457/250000
7 k=57 r=2283811/5000000 delta=4643/500000000 v=-253457/1000000
8 k=61 r=1788749/5000000 delta=1183/125000000 v=69671/500000
9 k=65 r=-4706103/10000000 delta=1877/200000000 v=-2453/8000
10 k=68 r=-3034911/10000000 delta=1161/125000000 v=349307/1000000
11 k=71 r=-752283/1250000 delta=9411/1000000000 v=-742309/1000000
12 k=73 r=715741/2500000 delta=293/31250000 v=412877/1000000
13 k=76 r=-7191151/10000000 delta=4703/500000000 v=-482529/500000
14 k=78 r=-428581/1000000 delta=9391/1000000000 v=-28607/200000
15 k=80 r=-3749399/10000000 delta=4713/500000000 v=70977/1000000
16 k=82 r=-5275933/10000000 delta=1863/200000000 v=-513773/1000000
17 k=83 r=7092871/10000000 delta=591/62500000 v=-477007/500000
18 k=85 r=2148429/10000000 delta=9287/1000000000 v=326457/500000
19 k=87 r=-2113813/5000000 delta=9427/1000000000 v=-29991/250000
20 k=88 r=3819621/10000000 delta=9383/1000000000 v=8587/200000
21 k=90 r=-625043/1250000 delta=1181/125000000 v=-26017/62500
22 k=91 r=836267/10000000 delta=9373/1000000000 v=236143/250000
23 k=92 r=1428761/2500000 delta=291/31250000 v=-81973/125000
24 k=94 r=-1497617/2500000 delta=4651/500000000 v=-734813/1000000
25 k=95 r=-1396371/5000000 delta=4717/500000000 v=219147/500000
26 k=96 r=-336619/10000000 delta=4633/500000000 v=990949/1000000
27 k=97 r=716947/5000000 delta=933/100000000 v=104997/125000
28 k=98 r=1284361/5000000 delta=29/3125000 v=51697/100000
29 k=99 r=3112417/10000000 delta=4633/500000000 v=64019/200000
30 k=100 r=1552543/5000000 delta=4647/500000000 v=40359/125000
31 k=101 r=516589/2000000 delta=9301/1000000000 v=128023/250000
32 k=102 r=1578599/10000000 delta=9459/1000000000 v=807179/1000000
33 k=103 r=30433/2500000 delta=4731/500000000 v=199763/200000
34 k=104 r=-22007/125000 delta=9323/1000000000 v=381057/500000
35 k=105 r=-4043687/10000000 delta=1891/200000000 v=-23331/500000
36 k=106 r=-6705003/10000000 delta=939/100000000 v=-448117/500000
37 k=106 r=5984159/10000000 delta=467/50000000 v=-733099/1000000
38 k=107 r=1313453/5000000 delta=9283/1000000000 v=49691/100000
39 k=108 r=-525577/5000000 delta=9351/1000000000 v=912901/1000000
40 k=109 r=-5033811/10000000 delta=4647/500000000 v=-214203/500000
41 k=109 r=6401949/10000000 delta=2361/250000000 v=-836017/1000000
42 k=110 r=1854187/10000000 delta=9337/1000000000 v=368669/500000
43 k=111 r=-2956213/10000000 delta=9373/1000000000 v=189313/500000
44 k=111 r=7690799/10000000 delta=4649/500000000 v=-99787/100000
45 k=112 r=2390551/10000000 delta=4661/500000000 v=144153/250000
46 k=113 r=-1569217/5000000 delta=1161/125000000 v=155109/500000
47 k=113 r=6821671/10000000 delta=1863/200000000 v=-915951/1000000
48 k=114 r=13501/156250 delta=937/100000000 v=14701/15625
49 k=115 r=-5294633/10000000 delta=9451/1000000000 v=-32511/62500
50 k=115 r=4061789/10000000 delta=9351/1000000000 v=-53893/1000000
51 k=116 r=-495019/2000000 delta=4647/500000000 v=274329/500000
52 k=116 r=6517913/10000000 delta=9409/1000000000 v=-10757/12500
