Mn=139 den=1 sgn=1 N=250 J=23 psi=820771/1000000 u250=113449/1000000 d250=6977/1000000000 r250=142117/5000000 k250=122
1 k=0 r=-256491/1250000 delta=201/1000000000 v=681657/1000000
2 k=15 r=1598629/5000000 delta=3497/500000000 v=143883/500000
3 k=24 r=2724711/10000000 delta=3487/500000000 v=115647/250000
4 k=31 r=-3630751/5000000 delta=439/62500000 v=-972049/1000000
5 k=35 r=3724523/5000000 delta=7053/1000000000 v=-986911/1000000
6 k=40 r=-7734049/10000000 delta=7089/1000000000 v=-19977/20000
7 k=43 r=-1290571/10000000 delta=6993/1000000000 v=869687/1000000
8 k=46 r=-2012299/10000000 delta=879/125000000 v=693169/1000000
9 k=48 r=7501367/10000000 delta=3523/500000000 v=-99007/100000
10 k=51 r=-3009749/10000000 delta=1767/250000000 v=1121/3125
11 k=53 r=-1305381/10000000 delta=3541/500000000 v=216687/250000
12 k=55 r=-1242423/5000000 delta=887/125000000 v=545393/1000000
13 k=57 r=-1217187/2000000 delta=1773/250000000 v=-190043/250000
14 k=58 r=494829/1250000 delta=1397/200000000 v=-791/62500
15 k=60 r=-1741131/5000000 delta=7071/1000000000 v=35391/200000
16 k=61 r=404613/1250000 delta=7039/1000000000 v=272543/1000000
17 k=63 r=-3555987/5000000 delta=3527/500000000 v=-239069/250000
18 k=64 r=-1478697/5000000 delta=3571/500000000 v=378189/1000000
19 k=65 r=24599/2000000 delta=1407/200000000 v=99879/100000
20 k=66 r=1119727/5000000 delta=283/40000000 v=624909/1000000
21 k=67 r=697217/2000000 delta=6983/1000000000 v=175449/1000000
22 k=68 r=1971911/5000000 delta=709/100000000 v=-1683/250000
23 k=69 r=3682859/10000000 delta=6997/1000000000 v=48749/500000
24 k=70 r=2764357/10000000 delta=111/15625000 v=448471/1000000
25 k=71 r=621019/5000000 delta=1773/250000000 v=175821/200000
26 k=72 r=-209183/2500000 delta=1417/200000000 v=944511/1000000
27 k=73 r=-3429941/10000000 delta=7077/1000000000 v=197513/1000000
28 k=74 r=-203129/312500 delta=7033/1000000000 v=-171383/200000
29 k=74 r=5694099/10000000 delta=7133/1000000000 v=-649437/1000000
30 k=75 r=1766907/10000000 delta=357/50000000 v=190117/250000
31 k=76 r=-1273283/5000000 delta=7147/1000000000 v=65567/125000
32 k=77 r=-7221857/10000000 delta=7149/1000000000 v=-968203/1000000
33 k=77 r=1735637/5000000 delta=7149/1000000000 v=181279/1000000
34 k=78 r=-1862771/10000000 delta=3531/500000000 v=367507/500000
35 k=79 r=-3748789/5000000 delta=7069/1000000000 v=-197971/200000
36 k=79 r=2291809/10000000 delta=3567/500000000 v=76053/125000
37 k=80 r=-3895001/10000000 delta=1769/250000000 v=3199/250000
38 k=80 r=2686099/5000000 delta=7027/1000000000 v=-546419/1000000
39 k=81 r=-1309279/10000000 delta=351/50000000 v=865969/1000000
40 k=81 r=7488657/10000000 delta=7083/1000000000 v=-494671/500000
41 k=82 r=90343/2500000 delta=699/100000000 v=989571/1000000
42 k=83 r=-278907/400000 delta=7097/1000000000 v=-187701/200000
43 k=83 r=1204173/10000000 delta=3553/500000000 v=886223/1000000
44 k=84 r=-6514939/10000000 delta=3549/500000000 v=-429977/500000
45 k=84 r=1294359/10000000 delta=3549/500000000 v=434469/500000
46 k=85 r=-52937/78125 delta=1753/250000000 v=-908457/1000000
47 k=85 r=697503/10000000 delta=6991/1000000000 v=961331/1000000
48 k=86 r=-1923601/2500000 delta=1771/250000000 v=-997963/1000000
49 k=86 r=-33077/625000 delta=1771/250000000 v=977677/1000000
50 k=86 r=6491241/10000000 delta=1771/250000000 v=-855077/1000000
51 k=87 r=-1167659/5000000 delta=3563/500000000 v=14863/25000
52 k=87 r=4412471/10000000 delta=7077/1000000000 v=-96487/500000
53 k=88 r=-2338121/5000000 delta=7133/1000000000 v=-147617/500000
54 k=88 r=909631/5000000 delta=707/100000000 v=746703/1000000
55 k=89 r=-7512389/10000000 delta=7063/1000000000 v=-24767/25000
56 k=89 r=-15637/125000 delta=6963/1000000000 v=438699/500000
57 k=89 r=4899651/10000000 delta=6963/1000000000 v=-379323/1000000
58 k=90 r=-2382331/5000000 delta=1411/200000000 v=-164417/500000
59 k=90 r=587821/5000000 delta=1411/200000000 v=222863/250000
60 k=90 r=701611/1000000 delta=1787/250000000 v=-944361/1000000
61 k=91 r=-1473961/5000000 delta=1391/200000000 v=381693/1000000
62 k=91 r=1351301/5000000 delta=1411/200000000 v=47041/100000
63 k=92 r=-7445223/10000000 delta=7141/1000000000 v=-986663/1000000
64 k=92 r=-123293/625000 delta=3531/500000000 v=352251/500000
65 k=92 r=3415021/10000000 delta=7041/1000000000 v=1271/6250
66 k=93 r=-3493743/5000000 delta=3517/500000000 v=-470267/500000
67 k=93 r=-220227/1250000 delta=3567/500000000 v=761789/1000000
68 k=93 r=52913/156250 delta=7069/1000000000 v=214543/1000000
69 k=94 r=-7248449/10000000 delta=7127/1000000000 v=-97081/100000
70 k=94 r=-17987/80000 delta=1769/250000000 v=622119/1000000
71 k=94 r=2680773/10000000 delta=7027/1000000000 v=478097/1000000
72 k=94 r=1885253/2500000 delta=7127/1000000000 v=-496087/500000
73 k=95 r=-3373779/10000000 delta=873/125000000 v=219483/1000000
74 k=95 r=1354167/10000000 delta=873/125000000 v=856851/1000000
75 k=95 r=3009347/5000000 delta=7019/1000000000 v=-92803/125000
76 k=96 r=-2543281/5000000 delta=6991/1000000000 v=-3579/8000
77 k=96 r=-544007/10000000 delta=7091/1000000000 v=488209/500000
78 k=96 r=984981/2500000 delta=1753/250000000 v=-5173/1000000
79 k=97 r=-7341237/10000000 delta=1421/200000000 v=-979041/1000000
80 k=97 r=-371263/1250000 delta=1421/200000000 v=373477/1000000
81 k=97 r=269343/2000000 delta=1401/200000000 v=53649/62500
82 k=97 r=224423/400000 delta=3499/500000000 v=-311837/500000
83 k=98 r=-2942601/5000000 delta=3499/500000000 v=-705611/1000000
84 k=98 r=-172349/1000000 delta=6999/500000000 v=77163/100000
85 k=98 r=1194491/5000000 delta=1421/200000000 v=4617/8000
86 k=98 r=3226671/5000000 delta=1421/200000000 v=-847119/1000000
87 k=99 r=-5237209/10000000 delta=6991/1000000000 v=-500423/1000000
88 k=99 r=-158217/1250000 delta=7091/1000000000 v=218637/250000
89 k=99 r=2660841/10000000 delta=889/125000000 v=97017/200000
90 k=99 r=3271781/5000000 delta=7091/1000000000 v=-865741/1000000
91 k=100 r=-2662289/5000000 delta=13919/1000000000 v=-8287/15625
92 k=100 r=-1526733/10000000 delta=7019/1000000000 v=819251/1000000
93 k=100 r=446011/2000000 delta=7119/1000000000 v=1962/3125
94 k=100 r=5946671/10000000 delta=1771/250000000 v=-361409/500000
95 k=101 r=-1521003/2500000 delta=7027/1000000000 v=-94959/125000
96 k=101 r=-489047/2000000 delta=7127/1000000000 v=139651/250000
97 k=101 r=577919/5000000 delta=7127/1000000000 v=895013/1000000
98 k=101 r=4719971/10000000 delta=1769/250000000 v=-3119/10000
99 k=102 r=-7460033/10000000 delta=6969/1000000000 v=-98761/100000
100 k=102 r=-1983777/5000000 delta=7069/1000000000 v=-649/40000
101 k=102 r=-50979/1000000 delta=7069/1000000000 v=979281/1000000
102 k=102 r=582777/2000000 delta=3567/500000000 v=394241/1000000
103 k=102 r=6304129/10000000 delta=7069/1000000000 v=-813913/1000000
104 k=103 r=-1511581/2500000 delta=3531/500000000 v=-374891/500000
105 k=103 r=-1360461/5000000 delta=7141/1000000000 v=463931/1000000
106 k=103 r=286463/5000000 delta=7041/1000000000 v=194771/200000
107 k=103 r=3835881/10000000 delta=3531/500000000 v=9109/250000
108 k=103 r=1413693/2000000 delta=3531/500000000 v=-475521/500000
109 k=104 r=-5436729/10000000 delta=1787/250000000 v=-567853/1000000
110 k=104 r=-1131593/5000000 delta=1411/200000000 v=61747/100000
111 k=104 r=176331/2000000 delta=1787/250000000 v=938457/1000000
112 k=104 r=3998243/10000000 delta=1391/200000000 v=-28497/1000000
113 k=104 r=7087171/10000000 delta=1787/250000000 v=-59583/62500
114 k=105 r=-5559109/10000000 delta=1411/200000000 v=-607451/1000000
115 k=105 r=-2524149/10000000 delta=1787/250000000 v=532149/1000000
116 k=105 r=242253/5000000 delta=1787/250000000 v=981279/1000000
117 k=105 r=3467377/10000000 delta=1391/200000000 v=45703/250000
118 k=105 r=1284969/2000000 delta=881/125000000 v=-841007/1000000
119 k=106 r=-1270127/2000000 delta=6963/1000000000 v=-824579/1000000
120 k=106 r=-3442651/10000000 delta=11/1562500 v=96263/500000
121 k=106 r=-279409/5000000 delta=11/1562500 v=487561/500000
122 k=106 r=2301281/10000000 delta=6963/1000000000 v=151353/250000
123 k=106 r=1284507/2500000 delta=7063/1000000000 v=-465691/1000000
124 k=107 r=-7756159/10000000 delta=7133/1000000000 v=-199847/200000
125 k=107 r=-4964969/10000000 delta=697/100000000 v=-80673/200000
126 k=107 r=-109801/500000 delta=7133/1000000000 v=638377/1000000
127 k=107 r=551003/10000000 delta=707/100000000 v=97581/100000
128 k=107 r=655303/2000000 delta=707/100000000 v=16079/62500
129 k=107 r=5980829/10000000 delta=7033/1000000000 v=-22881/31250
130 k=108 r=-7043739/10000000 delta=6977/1000000000 v=-947939/1000000
131 k=108 r=-4380881/10000000 delta=7077/1000000000 v=-2257/12500
132 k=108 r=-1738283/10000000 delta=3513/500000000 v=767853/1000000
133 k=108 r=884369/10000000 delta=3513/500000000 v=938081/1000000
134 k=108 r=348737/1000000 delta=6963/500000000 v=174943/1000000
135 k=108 r=1214203/2000000 delta=3513/500000000 v=-756281/1000000
136 k=109 r=-7072363/10000000 delta=1771/250000000 v=-951523/1000000
