Mn=343 den=1 sgn=1 N=900 eps=10000 J=82 psi=-112579/100000 u900=-17919/125000 d900=17331/1000000000 r900=-7494363/10000000 k900=372
1 k=0 r=112579/400000 delta=1/1000000000 v=6726/15625
2 k=38 r=17847/625000 delta=8587/500000000 v=248371/250000
3 k=60 r=2396683/10000000 delta=17271/1000000000 v=287303/500000
4 k=76 r=-17526/78125 delta=17247/1000000000 v=311849/500000
5 k=88 r=2427/40000 delta=17333/1000000000 v=970693/1000000
6 k=98 r=-132197/10000000 delta=8599/500000000 v=499301/500000
7 k=106 r=3194161/5000000 delta=431/25000000 v=-416507/500000
8 k=114 r=-298263/625000 delta=433/25000000 v=-331683/1000000
9 k=120 r=989467/5000000 delta=867/50000000 v=702727/1000000
10 k=126 r=-240277/1250000 delta=8653/500000000 v=143737/200000
11 k=131 r=39577/312500 delta=8621/500000000 v=437203/500000
12 k=136 r=-2661077/10000000 delta=8589/500000000 v=242501/500000
13 k=140 r=628737/2000000 delta=4299/250000000 v=308221/1000000
14 k=144 r=1929721/5000000 delta=1073/62500000 v=3377/125000
15 k=148 r=189001/10000000 delta=1079/62500000 v=124643/125000
16 k=152 r=-7301089/10000000 delta=1731/100000000 v=-243911/250000
17 k=155 r=-304923/1250000 delta=17189/1000000000 v=17517/31250
18 k=158 r=-274973/5000000 delta=17267/1000000000 v=487951/500000
19 k=161 r=-327803/2500000 delta=8673/500000000 v=432791/500000
20 k=164 r=-4451097/10000000 delta=4331/250000000 v=-20811/100000
21 k=166 r=5970573/10000000 delta=1731/100000000 v=-45587/62500
22 k=169 r=-78901/625000 delta=3463/200000000 v=875191/1000000
23 k=171 r=1359769/2500000 delta=17329/1000000000 v=-284313/500000
24 k=174 r=-5189957/10000000 delta=17251/1000000000 v=-483971/1000000
25 k=176 r=-1601019/10000000 delta=8619/500000000 v=200463/250000
26 k=178 r=122961/2000000 delta=17179/1000000000 v=969913/1000000
27 k=180 r=780593/5000000 delta=8647/500000000 v=811271/1000000
28 k=182 r=665281/5000000 delta=2151/125000000 v=10771/12500
29 k=184 r=217/400000 delta=859/50000000 v=499999/500000
30 k=186 r=-467993/2000000 delta=17237/1000000000 v=23721/40000
31 k=188 r=-704819/1250000 delta=17351/1000000000 v=-316191/500000
32 k=189 r=2938997/5000000 delta=3469/200000000 v=-140713/200000
33 k=191 r=169743/2000000 delta=17173/1000000000 v=471463/500000
34 k=193 r=-621033/1250000 delta=17187/1000000000 v=-404571/1000000
35 k=194 r=2090277/5000000 delta=8597/500000000 v=-101251/1000000
36 k=196 r=-1539413/5000000 delta=8597/500000000 v=66559/200000
37 k=197 r=4707853/10000000 delta=17287/1000000000 v=-307291/1000000
38 k=199 r=-960023/2500000 delta=17273/1000000000 v=34753/1000000
39 k=200 r=170371/625000 delta=8633/500000000 v=462153/1000000
40 k=202 r=-6979977/10000000 delta=17251/1000000000 v=-939509/1000000
41 k=203 r=-378509/2500000 delta=271/15625000 v=102769/125000
42 k=204 r=3441693/10000000 delta=17237/1000000000 v=96451/500000
43 k=206 r=-779683/1000000 delta=17323/1000000000 v=-999739/1000000
44 k=207 r=-3791297/10000000 delta=3463/200000000 v=54251/1000000
45 k=208 r=-114417/5000000 delta=2151/125000000 v=497907/500000
46 k=209 r=291011/1000000 delta=8651/500000000 v=395629/1000000
47 k=210 r=5643799/10000000 delta=17309/1000000000 v=-634007/1000000
48 k=212 r=-7718837/10000000 delta=4331/250000000 v=-998539/1000000
49 k=213 r=-5745837/10000000 delta=2159/125000000 v=-665033/1000000
50 k=214 r=-4129899/10000000 delta=3433/200000000 v=-40537/500000
51 k=215 r=-2857133/10000000 delta=8629/500000000 v=83/200
52 k=216 r=-76563/400000 delta=4313/250000000 v=360473/500000
