Mn=259 den=1 sgn=1 N=500 J=56 psi=-133673/1000000 u500=939689/1000000 d500=1633/125000000 r500=1527149/5000000 k500=256
1 k=0 r=167091/5000000 delta=201/1000000000 v=991079/1000000
2 k=29 r=-6383973/10000000 delta=13093/1000000000 v=-16641/20000
3 k=45 r=4827267/10000000 delta=6539/500000000 v=-176189/500000
4 k=57 r=651467/2500000 delta=13011/1000000000 v=100839/200000
5 k=66 r=5719679/10000000 delta=1641/125000000 v=-657183/1000000
6 k=74 r=-378171/2000000 delta=13133/1000000000 v=727351/1000000
7 k=80 r=3673943/10000000 delta=13027/1000000000 v=50523/500000
8 k=86 r=-822451/2000000 delta=1623/125000000 v=-37019/500000
9 k=91 r=-6387579/10000000 delta=1631/125000000 v=-832849/1000000
10 k=95 r=-249627/2500000 delta=1623/125000000 v=921293/1000000
11 k=99 r=-2117007/10000000 delta=13091/1000000000 v=331191/500000
12 k=102 r=1419797/2000000 delta=12969/1000000000 v=-119343/125000
13 k=106 r=-195261/500000 delta=163/12500000 v=2177/250000
14 k=109 r=-152209/500000 delta=13119/1000000000 v=345831/1000000
15 k=112 r=-5495167/10000000 delta=13097/1000000000 v=-586937/1000000
16 k=114 r=2438793/5000000 delta=41/3125000 v=-185571/500000
17 k=117 r=-747969/2500000 delta=13061/1000000000 v=73077/200000
18 k=119 r=1301131/5000000 delta=51/3906250 v=3159/6250
19 k=121 r=6194847/10000000 delta=13033/1000000000 v=-787747/1000000
20 k=124 r=-7716631/10000000 delta=13011/1000000000 v=-998491/1000000
21 k=126 r=-7540903/10000000 delta=12997/1000000000 v=-992169/1000000
22 k=127 r=3436417/5000000 delta=13013/1000000000 v=-923971/1000000
23 k=129 r=529931/1250000 delta=3257/250000000 v=-62329/500000
24 k=131 r=190431/5000000 delta=13061/1000000000 v=494209/500000
25 k=133 r=-4602819/10000000 delta=51/3906250 v=-267051/1000000
26 k=134 r=5084621/10000000 delta=1633/125000000 v=-446681/1000000
27 k=136 r=-947231/5000000 delta=21/1600000 v=18159/25000
28 k=137 r=5945661/10000000 delta=2597/200000000 v=-722539/1000000
29 k=139 r=-2748649/10000000 delta=3251/250000000 v=227039/500000
30 k=140 r=3494609/10000000 delta=3249/250000000 v=43023/250000
31 k=142 r=-6689857/10000000 delta=13021/1000000000 v=-89353/100000
32 k=143 r=-1840537/10000000 delta=3257/250000000 v=92627/125000
33 k=144 r=2376111/10000000 delta=2627/200000000 v=290661/500000
34 k=145 r=1199593/2000000 delta=13043/1000000000 v=-184211/250000
35 k=147 r=-1662139/2500000 delta=6573/500000000 v=-885991/1000000
36 k=148 r=-4115861/10000000 delta=3241/250000000 v=-18869/250000
37 k=149 r=-520743/2500000 delta=1629/125000000 v=672519/1000000
38 k=150 r=-130819/2500000 delta=21/1600000 v=489087/500000
39 k=151 r=587897/10000000 delta=13117/1000000000 v=972477/1000000
40 k=152 r=127321/1000000 delta=13093/1000000000 v=436547/500000
41 k=153 r=310741/2000000 delta=13/1000000 v=101627/125000
42 k=154 r=724469/5000000 delta=13107/1000000000 v=167339/200000
43 k=155 r=976973/10000000 delta=12989/1000000000 v=924609/1000000
44 k=156 r=154711/10000000 delta=12981/1000000000 v=499043/500000
