Mn=205 den=1 sgn=-1 N=500 J=41 psi=-122331/1000000 u500=-195967/200000 d500=10359/1000000000 r500=-342409/1000000 k500=203
1 k=0 r=76457/2500000 delta=201/1000000000 v=992527/1000000
2 k=23 r=-5739413/10000000 delta=10367/1000000000 v=-82889/125000
3 k=36 r=-267759/1250000 delta=513/50000000 v=654837/1000000
4 k=45 r=784667/2000000 delta=413/40000000 v=731/500000
5 k=53 r=-1844819/2500000 delta=5191/500000000 v=-491013/500000
6 k=58 r=1880169/2500000 delta=2057/200000000 v=-495563/500000
7 k=64 r=-772487/1000000 delta=5171/500000000 v=-998667/1000000
8 k=68 r=-53047/250000 delta=1039/100000000 v=16523/25000
9 k=72 r=-2294973/5000000 delta=2057/200000000 v=-52417/200000
10 k=75 r=2283421/10000000 delta=261/25000000 v=611083/1000000
11 k=78 r=500751/1250000 delta=10341/1000000000 v=-15801/500000
12 k=81 r=1475461/10000000 delta=10283/1000000000 v=415419/500000
13 k=84 r=-925309/2000000 delta=2061/200000000 v=-34523/125000
14 k=86 r=968939/5000000 delta=649/62500000 v=142863/200000
15 k=88 r=5880813/10000000 delta=1027/100000000 v=-140873/200000
16 k=90 r=1885217/2500000 delta=2587/250000000 v=-992167/1000000
17 k=92 r=7195049/10000000 delta=5181/500000000 v=-193093/200000
18 k=94 r=2536401/5000000 delta=10327/1000000000 v=-221223/500000
19 k=96 r=341579/2500000 delta=10391/1000000000 v=170867/200000
20 k=98 r=-752359/2000000 delta=5199/500000000 v=6603/100000
21 k=99 r=276761/500000 delta=2603/250000000 v=-74979/125000
22 k=101 r=-2039207/10000000 delta=2569/250000000 v=685371/1000000
23 k=102 r=5034377/10000000 delta=10369/1000000000 v=-428611/1000000
24 k=104 r=-2284877/5000000 delta=2587/250000000 v=-127141/500000
25 k=105 r=643557/10000000 delta=653/62500000 v=967049/1000000
26 k=106 r=5036203/10000000 delta=10263/1000000000 v=-42927/100000
27 k=108 r=-351891/500000 delta=5163/500000000 v=-473591/500000
28 k=109 r=-4107337/10000000 delta=10319/1000000000 v=-18019/250000
29 k=110 r=-1831009/10000000 delta=1289/125000000 v=743569/1000000
30 k=111 r=-164453/10000000 delta=5199/500000000 v=997837/1000000
31 k=112 r=932407/10000000 delta=10297/1000000000 v=232813/250000
32 k=113 r=1495653/10000000 delta=10413/1000000000 v=206579/250000
33 k=114 r=779067/5000000 delta=10383/1000000000 v=50749/62500
34 k=115 r=574917/5000000 delta=10427/1000000000 v=448041/500000
35 k=116 r=74491/2500000 delta=10269/1000000000 v=496453/500000
36 k=117 r=-972413/10000000 delta=10261/1000000000 v=462651/500000
37 k=118 r=-2638389/10000000 delta=5177/500000000 v=246459/500000
38 k=119 r=-46789/100000 delta=10447/1000000000 v=-237/800
39 k=120 r=-7074419/10000000 delta=10263/1000000000 v=-38071/40000
40 k=120 r=5900953/10000000 delta=261/25000000 v=-710061/1000000
41 k=121 r=711987/2500000 delta=1037/100000000 v=20917/50000
42 k=122 r=-127499/2500000 delta=5213/500000000 v=15301/15625
43 k=123 r=-2079289/5000000 delta=5209/500000000 v=-46251/500000
44 k=123 r=7623541/10000000 delta=5159/500000000 v=-199151/200000
45 k=124 r=429111/1250000 delta=2573/250000000 v=196357/1000000
46 k=125 r=-1010889/10000000 delta=10299/1000000000 v=229839/250000
47 k=126 r=-2848437/5000000 delta=10397/1000000000 v=-16257/25000
48 k=126 r=2546497/5000000 delta=5153/500000000 v=-17987/40000
49 k=127 r=-47629/10000000 delta=10413/1000000000 v=999819/1000000
50 k=128 r=-2700829/5000000 delta=10383/1000000000 v=-89/160
51 k=128 r=189887/400000 delta=129/12500000 v=-16111/50000
52 k=129 r=-252253/2500000 delta=1291/125000000 v=919651/1000000
53 k=130 r=-6954773/10000000 delta=2567/250000000 v=-117001/125000
54 k=130 r=82029/312500 delta=81/7812500 v=124399/250000
55 k=131 r=-3679121/10000000 delta=5171/500000000 v=49493/500000
56 k=131 r=34721/62500 delta=10261/1000000000 v=-606259/1000000
57 k=132 r=-540779/5000000 delta=10349/1000000000 v=907869/1000000
58 k=132 r=7831739/10000000 delta=5177/500000000 v=-24999/25000
59 k=133 r=55291/625000 delta=641/62500000 v=938041/1000000
60 k=134 r=-6209669/10000000 delta=10439/1000000000 v=-158277/200000
61 k=134 r=1130799/5000000 delta=2591/250000000 v=617969/1000000
62 k=135 r=-5112859/10000000 delta=10371/1000000000 v=-228379/500000
63 k=135 r=1543673/5000000 delta=10371/1000000000 v=329579/1000000
64 k=136 r=-2274807/5000000 delta=413/40000000 v=-246483/1000000
65 k=136 r=3396289/10000000 delta=5189/500000000 v=21069/100000
66 k=137 r=-4487081/10000000 delta=5159/500000000 v=-222167/1000000
67 k=137 r=3219843/10000000 delta=2057/200000000 v=139551/500000
68 k=138 r=-2447691/5000000 delta=10411/1000000000 v=-188871/500000
69 k=138 r=2586503/10000000 delta=10411/1000000000 v=510869/1000000
70 k=139 r=-5747251/10000000 delta=10299/1000000000 v=-41591/62500
71 k=139 r=380589/2500000 delta=2601/250000000 v=820253/1000000
72 k=140 r=-1754407/2500000 delta=10307/1000000000 v=-944561/1000000
73 k=140 r=25719/5000000 delta=1287/125000000 v=249947/250000
74 k=140 r=1756077/2500000 delta=1287/125000000 v=-189087/200000
75 k=141 r=-451079/2500000 delta=5207/500000000 v=375333/500000
76 k=141 r=4983849/10000000 delta=5207/500000000 v=-51283/125000
77 k=142 r=-4024663/10000000 delta=10421/1000000000 v=-39059/1000000
78 k=142 r=2588329/10000000 delta=5141/500000000 v=510241/1000000
79 k=143 r=-6590897/10000000 delta=83/8000000 v=-875061/1000000
80 k=143 r=-72131/5000000 delta=83/8000000 v=15599/15625
81 k=143 r=622227/1000000 delta=2607/250000000 v=-99307/125000
82 k=144 r=-3197267/10000000 delta=2087/200000000 v=143881/500000
83 k=144 r=60299/200000 delta=2567/250000000 v=178389/500000
84 k=145 r=-1638809/2500000 delta=20643/1000000000 v=-217017/250000
85 k=145 r=-490081/10000000 delta=259/25000000 v=980847/1000000
86 k=145 r=5504119/10000000 delta=259/25000000 v=-73729/125000
87 k=146 r=-4278883/10000000 delta=10353/1000000000 v=-140293/1000000
88 k=146 r=789163/5000000 delta=10253/1000000000 v=807243/1000000
89 k=146 r=184233/250000 delta=207/20000000 v=-981267/1000000
90 k=147 r=-2612327/10000000 delta=10357/1000000000 v=250981/500000
91 k=147 r=3050721/10000000 delta=20557/1000000000 v=2747/8000
92 k=148 r=-882013/1250000 delta=2591/250000000 v=-474751/500000
93 k=148 r=-757759/5000000 delta=1283/125000000 v=164363/200000
94 k=148 r=3965823/10000000 delta=10339/1000000000 v=-3883/250000
95 k=149 r=-3159407/5000000 delta=2583/250000000 v=-817311/1000000
96 k=149 r=-952273/10000000 delta=163/15625000 v=928327/1000000
97 k=149 r=2179331/5000000 delta=163/15625000 v=-42953/250000
98 k=150 r=-1218569/2000000 delta=417/40000000 v=-152393/200000
99 k=150 r=-44487/500000 delta=417/40000000 v=187467/200000
100 k=150 r=4261039/10000000 delta=413/40000000 v=-66611/500000
101 k=151 r=-396709/625000 delta=5143/500000000 v=-411917/500000
102 k=151 r=-32451/250000 delta=5193/500000000 v=54263/62500
103 k=151 r=3701961/10000000 delta=5143/500000000 v=8989/100000
104 k=152 r=-7054279/10000000 delta=1041/100000000 v=-949273/1000000
105 k=152 r=-214991/1000000 delta=1031/100000000 v=130493/200000
106 k=152 r=676981/2500000 delta=10293/1000000000 v=468531/1000000
107 k=152 r=1880049/2500000 delta=1041/100000000 v=-9911/10000
108 k=153 r=-3420287/10000000 delta=10303/1000000000 v=201297/1000000
109 k=153 r=1303221/10000000 delta=13/1250000 v=433589/500000
110 k=153 r=5983627/10000000 delta=103/10000000 v=-366477/500000
111 k=154 r=-5086263/10000000 delta=2599/250000000 v=-111817/250000
112 k=154 r=-97971/2000000 delta=10307/1000000000 v=196173/200000
113 k=154 r=4065757/10000000 delta=2599/250000000 v=-27739/500000
114 k=155 r=-7126773/10000000 delta=5207/500000000 v=-957991/1000000
115 k=155 r=-20709/78125 delta=5157/500000000 v=48861/100000
116 k=155 r=1786473/10000000 delta=5157/500000000 v=755363/1000000
117 k=155 r=618567/1000000 delta=10389/1000000000 v=-19637/25000
118 k=156 r=-5160559/10000000 delta=5161/500000000 v=-473647/1000000
119 k=156 r=-417837/5000000 delta=5161/500000000 v=18893/20000
120 k=156 r=86327/250000 delta=5211/500000000 v=188431/1000000
121 k=156 r=1541243/2000000 delta=5211/500000000 v=-499127/500000
122 k=157 r=-3783617/10000000 delta=10429/1000000000 v=28659/500000
123 k=157 r=200037/5000000 delta=10329/1000000000 v=987223/1000000
124 k=157 r=4549889/10000000 delta=10329/1000000000 v=-246589/1000000
125 k=158 r=-1760393/2500000 delta=10267/1000000000 v=-473831/500000
126 k=158 r=-2957869/10000000 delta=2609/250000000 v=378013/1000000
127 k=158 r=546747/5000000 delta=10367/1000000000 v=905857/1000000
128 k=158 r=2556567/5000000 delta=10367/1000000000 v=-57107/125000
129 k=159 r=-6606451/10000000 delta=10443/1000000000 v=-109757/125000
130 k=159 r=-1324463/5000000 delta=10443/1000000000 v=489247/1000000
131 k=159 r=127831/1000000 delta=10343/1000000000 v=872097/1000000
132 k=159 r=5175667/10000000 delta=259/25000000 v=-478961/1000000
133 k=160 r=-1666089/2500000 delta=10253/1000000000 v=-111113/125000
134 k=160 r=-1412699/5000000 delta=20553/1000000000 v=106629/250000
135 k=160 r=492507/5000000 delta=10253/1000000000 v=923379/1000000
136 k=160 r=953463/2000000 delta=10353/1000000000 v=-82459/250000
137 k=161 r=-3593011/5000000 delta=5173/500000000 v=-482259/500000
138 k=161 r=-3458763/10000000 delta=10257/1000000000 v=93099/500000
139 k=161 r=241641/10000000 delta=10357/1000000000 v=248833/250000
140 k=161 r=3915497/10000000 delta=10257/1000000000 v=2299/500000
141 k=161 r=1890791/2500000 delta=5223/500000000 v=-496621/500000
142 k=162 r=-4522859/10000000 delta=5169/500000000 v=-236097/1000000
143 k=162 r=-926339/10000000 delta=5169/500000000 v=466067/500000
144 k=162 r=2645069/10000000 delta=2073/200000000 v=15331/31250
145 k=162 r=247673/400000 delta=2053/200000000 v=-393501/500000
146 k=163 r=-5993777/10000000 delta=321/31250000 v=-73571/100000
147 k=163 r=-2495503/10000000 delta=2593/250000000 v=108363/200000
148 k=163 r=979093/10000000 delta=321/31250000 v=184857/200000
149 k=163 r=4430319/10000000 delta=10331/1000000000 v=-99987/500000
150 k=164 r=-7849583/10000000 delta=2581/250000000 v=-499999/500000
151 k=164 r=-177769/400000 delta=10379/1000000000 v=-205421/1000000
152 k=164 r=-1061367/10000000 delta=1303/125000000 v=455613/500000
153 k=164 r=2299301/10000000 delta=10279/1000000000 v=606043/1000000
154 k=164 r=1127617/2000000 delta=10379/1000000000 v=-632237/1000000
155 k=165 r=-3376361/5000000 delta=5193/500000000 v=-904537/1000000
156 k=165 r=-1728443/5000000 delta=5143/500000000 v=23367/125000
157 k=165 r=-91057/5000000 delta=10417/1000000000 v=249337/250000
158 k=165 r=3071851/10000000 delta=10417/1000000000 v=13417/40000
159 k=165 r=1576329/2500000 delta=10417/1000000000 v=-203547/250000
160 k=166 r=-6189477/10000000 delta=1031/100000000 v=-393211/500000
161 k=166 r=-1498173/5000000 delta=1041/100000000 v=9093/25000
162 k=166 r=88527/5000000 delta=1041/100000000 v=997493/1000000
163 k=166 r=208183/625000 delta=1031/100000000 v=236173/1000000
164 k=166 r=6465481/10000000 delta=10393/1000000000 v=-849689/1000000
165 k=167 r=-1225399/2000000 delta=103/10000000 v=-38537/50000
166 k=167 r=-757579/2500000 delta=13/1250000 v=351029/1000000
167 k=167 r=4781/1000000 delta=103/10000000 v=999817/1000000
168 k=167 r=1553743/5000000 delta=10303/1000000000 v=321963/1000000
169 k=167 r=6149071/10000000 delta=10303/1000000000 v=-48521/62500
170 k=168 r=-51057/78125 delta=2059/200000000 v=-864081/1000000
171 k=168 r=-441179/1250000 delta=2577/250000000 v=79177/500000
172 k=168 r=-67637/1250000 delta=2059/200000000 v=976669/1000000
173 k=168 r=1214959/5000000 delta=2577/250000000 v=140919/250000
174 k=168 r=2691907/5000000 delta=2059/200000000 v=-110061/200000
175 k=169 r=-1477433/2000000 delta=2083/200000000 v=-982617/1000000
176 k=169 r=-223347/500000 delta=2083/200000000 v=-6697/31250
177 k=169 r=-781609/5000000 delta=643/62500000 v=162159/200000
178 k=169 r=264821/2000000 delta=2083/200000000 v=215747/250000
179 k=169 r=4195283/10000000 delta=2597/250000000 v=-107111/1000000
180 k=169 r=7050421/10000000 delta=2063/200000000 v=-474393/500000
181 k=170 r=-581819/1000000 delta=10281/1000000000 v=-343183/500000
182 k=170 r=-74863/250000 delta=10281/1000000000 v=911/2500
183 k=170 r=-46569/2500000 delta=5161/500000000 v=39889/40000
184 k=170 r=651661/2500000 delta=5161/500000000 v=503927/1000000
185 k=170 r=1076889/2000000 delta=10281/1000000000 v=-137629/250000
186 k=171 r=-7560733/10000000 delta=10329/1000000000 v=-124141/125000
187 k=171 r=-1203177/2500000 delta=10329/1000000000 v=-173461/500000
188 k=171 r=-64981/312500 delta=5137/500000000 v=336789/500000
189 k=171 r=39967/625000 delta=10329/1000000000 v=120933/125000
190 k=171 r=1671967/5000000 delta=5187/500000000 v=115557/500000
191 k=171 r=1508563/2500000 delta=10329/1000000000 v=-746579/1000000
192 k=172 r=-437343/625000 delta=10367/1000000000 v=-188377/200000
193 k=172 r=-4335153/10000000 delta=10367/1000000000 v=-162541/1000000
194 k=172 r=-1686553/10000000 delta=10367/1000000000 v=48809/62500
195 k=172 r=189683/2000000 delta=323/31250000 v=9289/10000
196 k=172 r=223119/625000 delta=2609/250000000 v=2847/20000
197 k=172 r=6178067/10000000 delta=10367/1000000000 v=-391797/500000
198 k=173 r=-1386991/2000000 delta=10359/1000000000 v=-933189/1000000
199 k=173 r=-2176541/5000000 delta=1293/125000000 v=-169613/1000000
