Mn=396 den=1 sgn=1 N=900 eps=10000 J=99 psi=139/25000 u900=-985083/1000000 d900=9991/500000000 r900=-4359339/10000000 k900=429
1 k=0 r=-139/100000 delta=1/1000000000 v=199997/200000
2 k=44 r=-989721/2000000 delta=19917/1000000000 v=-397367/1000000
3 k=69 r=1881381/5000000 delta=9903/500000000 v=16411/250000
4 k=87 r=2912351/5000000 delta=19877/1000000000 v=-344129/500000
5 k=101 r=341269/500000 delta=2497/125000000 v=-458273/500000
6 k=113 r=-585947/5000000 delta=1989/100000000 v=89213/100000
7 k=123 r=-5642333/10000000 delta=3997/200000000 v=-633553/1000000
8 k=131 r=445023/5000000 delta=19961/1000000000 v=234323/250000
9 k=138 r=3769737/5000000 delta=2499/125000000 v=-992097/1000000
10 k=145 r=945313/5000000 delta=19943/1000000000 v=363707/500000
11 k=151 r=249993/1250000 delta=19817/1000000000 v=696723/1000000
12 k=157 r=-122131/200000 delta=9987/500000000 v=-11961/15625
13 k=162 r=-5404093/10000000 delta=9919/500000000 v=-27853/50000
14 k=166 r=2565487/5000000 delta=1981/100000000 v=-57899/125000
15 k=171 r=-5105871/10000000 delta=19929/1000000000 v=-45427/100000
16 k=175 r=-4044609/10000000 delta=9979/500000000 v=-4703/100000
17 k=179 r=-1714527/2500000 delta=19987/1000000000 v=-460851/500000
18 k=182 r=1302409/5000000 delta=4977/250000000 v=504557/1000000
19 k=186 r=-6700507/10000000 delta=19937/1000000000 v=-179087/200000
20 k=189 r=-304403/1000000 delta=9929/500000000 v=345887/1000000
21 k=192 r=-932811/5000000 delta=19823/1000000000 v=734241/1000000
22 k=195 r=-366839/1250000 delta=19901/1000000000 v=96643/250000
23 k=198 r=-151283/250000 delta=999/50000000 v=-751103/1000000
24 k=200 r=2333379/5000000 delta=19837/1000000000 v=-291607/1000000
25 k=203 r=-255419/1250000 delta=4961/250000000 v=684163/1000000
26 k=205 r=1073843/2000000 delta=19973/1000000000 v=-27271/50000
27 k=208 r=-2195889/5000000 delta=3979/200000000 v=-92423/500000
28 k=210 r=98159/5000000 delta=9947/500000000 v=498459/500000
