Mn=643 den=2 sgn=1 N=2000 eps=10000 J=75 psi=202269/1000000 u2000=-621939/1000000 d2000=16259/1000000000 r2000=-41951/250000 k2000=389
1 k=0 r=-63209/1250000 delta=201/1000000000 v=979613/1000000
2 k=35 r=1366527/2000000 delta=16103/1000000000 v=-458851/500000
3 k=56 r=142899/500000 delta=16249/1000000000 v=103673/250000
4 k=71 r=-1536981/10000000 delta=253/15625000 v=816893/1000000
5 k=82 r=1256773/2500000 delta=807/50000000 v=-53247/125000
6 k=92 r=-1102327/2000000 delta=8081/500000000 v=-592257/1000000
7 k=100 r=-1819179/2500000 delta=16169/1000000000 v=-973459/1000000
8 k=106 r=5801367/10000000 delta=16113/1000000000 v=-42591/62500
9 k=112 r=3110837/5000000 delta=127/7812500 v=-794311/1000000
10 k=118 r=-835651/2500000 delta=16149/1000000000 v=14477/62500
11 k=123 r=-5276847/10000000 delta=3237/200000000 v=-514087/1000000
12 k=127 r=228339/1250000 delta=203/12500000 v=372359/500000
13 k=131 r=3329179/10000000 delta=16261/1000000000 v=59213/250000
14 k=135 r=61631/10000000 delta=2029/125000000 v=62481/62500
15 k=139 r=-3658589/5000000 delta=16199/1000000000 v=-244259/250000
16 k=142 r=-2568249/10000000 delta=8091/500000000 v=129283/250000
17 k=145 r=-241279/2500000 delta=16193/1000000000 v=185281/200000
18 k=148 r=-1073971/5000000 delta=8057/500000000 v=653061/1000000
19 k=151 r=-145383/250000 delta=16117/1000000000 v=-68553/100000
20 k=153 r=3995743/10000000 delta=16253/1000000000 v=-27497/1000000
21 k=156 r=-3913023/10000000 delta=8061/500000000 v=5587/1000000
22 k=158 r=4123/20000 delta=16217/1000000000 v=678851/1000000
23 k=160 r=1593427/2500000 delta=16103/1000000000 v=-165953/200000
24 k=163 r=-6542903/10000000 delta=4043/250000000 v=-865609/1000000
25 k=165 r=-5148147/10000000 delta=8093/500000000 v=-469269/1000000
26 k=167 r=-1260109/2500000 delta=323/20000000 v=-430799/1000000
27 k=169 r=-6122597/10000000 delta=8119/500000000 v=-384809/500000
28 k=170 r=7399979/10000000 delta=16081/1000000000 v=-245889/250000
29 k=172 r=837737/2000000 delta=2017/125000000 v=-104487/1000000
30 k=174 r=21089/10000000 delta=16101/1000000000 v=249991/250000
31 k=176 r=-1007991/2000000 delta=3253/200000000 v=-689/1600
32 k=177 r=4770099/10000000 delta=8061/500000000 v=-330887/1000000
33 k=179 r=-956577/5000000 delta=16137/1000000000 v=721201/1000000
34 k=180 r=6373231/10000000 delta=16209/1000000000 v=-829659/1000000
35 k=182 r=-217999/1250000 delta=4027/250000000 v=191597/250000
36 k=183 r=2595203/5000000 delta=3253/200000000 v=-15129/31250
37 k=185 r=-168143/400000 delta=16173/1000000000 v=-13801/125000
38 k=186 r=380757/2500000 delta=16187/1000000000 v=8201/10000
39 k=187 r=6692873/10000000 delta=4061/250000000 v=-894071/1000000
40 k=189 r=-273367/625000 delta=8079/500000000 v=-88901/500000
41 k=190 r=-117579/5000000 delta=8083/500000000 v=995579/1000000
42 k=191 r=137013/400000 delta=16273/1000000000 v=99661/500000
43 k=192 r=6630001/10000000 delta=1623/100000000 v=-35301/40000
44 k=194 r=-1261623/2000000 delta=8097/500000000 v=-407419/500000
45 k=195 r=-1976783/5000000 delta=16251/1000000000 v=-1063/100000
46 k=196 r=-498997/2500000 delta=8047/500000000 v=697857/1000000
47 k=197 r=-418263/10000000 delta=16237/1000000000 v=986037/1000000
48 k=198 r=198861/2500000 delta=1623/100000000 v=949807/1000000
49 k=199 r=1660163/10000000 delta=16123/1000000000 v=787493/1000000
50 k=200 r=10951/50000 delta=2027/125000000 v=80021/125000
51 k=201 r=2398577/10000000 delta=3229/200000000 v=286993/500000
52 k=202 r=2297911/10000000 delta=16251/1000000000 v=121297/200000
53 k=203 r=1899939/10000000 delta=16109/1000000000 v=724853/1000000
54 k=204 r=1215751/10000000 delta=16087/1000000000 v=221017/250000
55 k=205 r=255877/10000000 delta=16123/1000000000 v=994767/1000000
56 k=206 r=-969717/10000000 delta=201/12500000 v=92571/100000
57 k=207 r=-2451627/10000000 delta=3233/200000000 v=278241/500000
58 k=208 r=-4180931/10000000 delta=8079/500000000 v=-101401/1000000
59 k=209 r=-614927/1000000 delta=8051/500000000 v=-388193/500000
60 k=209 r=7359437/10000000 delta=4063/250000000 v=-490249/500000
61 k=210 r=2468449/5000000 delta=1009/62500000 v=-78613/200000
62 k=211 r=287289/1250000 delta=8083/500000000 v=606357/1000000
63 k=212 r=-54933/1000000 delta=16079/1000000000 v=243989/250000
64 k=213 r=-3599597/10000000 delta=16131/1000000000 v=16323/125000
65 k=214 r=-342303/500000 delta=3243/200000000 v=-459911/500000
66 k=214 r=5425193/10000000 delta=3253/200000000 v=-564049/1000000
67 k=215 r=901971/5000000 delta=1013/62500000 v=150153/200000
68 k=216 r=-62387/312500 delta=8101/500000000 v=43609/62500
69 k=217 r=-2985281/5000000 delta=16109/1000000000 v=-729389/1000000
70 k=217 r=1398589/2500000 delta=16259/1000000000 v=-618589/1000000
71 k=218 r=257453/2000000 delta=16267/1000000000 v=870339/1000000
72 k=219 r=-317921/1000000 delta=4031/250000000 v=18417/62500
73 k=220 r=-7800809/10000000 delta=1017/62500000 v=-499887/500000
74 k=220 r=783673/2500000 delta=1017/62500000 v=311641/1000000
75 k=221 r=-892227/5000000 delta=8069/500000000 v=755891/1000000
76 k=222 r=-1711647/2500000 delta=4027/250000000 v=-183981/200000
77 k=222 r=228757/625000 delta=8129/500000000 v=106549/1000000
78 k=223 r=-1676743/10000000 delta=16103/1000000000 v=783389/1000000
79 k=224 r=-1429147/2000000 delta=1611/100000000 v=-960139/1000000
80 k=224 r=118579/400000 delta=16243/1000000000 v=75113/200000
81 k=225 r=-2758903/10000000 delta=16267/1000000000 v=450419/1000000
82 k=225 r=7103189/10000000 delta=4059/250000000 v=-955243/1000000
83 k=226 r=1137801/10000000 delta=16229/1000000000 v=28069/31250
84 k=227 r=-4944331/10000000 delta=32281/1000000000 v=-395797/1000000
85 k=227 r=570951/1250000 delta=16131/1000000000 v=-63363/250000
86 k=228 r=-347939/2000000 delta=8119/500000000 v=767491/1000000
87 k=228 r=3776189/5000000 delta=2011/125000000 v=-248183/250000
88 k=229 r=128779/1250000 delta=16207/1000000000 v=183257/200000
89 k=230 r=-2797879/5000000 delta=323/20000000 v=-61903/100000
90 k=230 r=1692391/5000000 delta=161/10000000 v=215187/1000000
91 k=231 r=-430233/1250000 delta=1613/50000000 v=38567/200000
