Mn=431 den=1 sgn=-1 N=1200 eps=10000 J=111 psi=25309/25000 u1200=14463/15625 d1200=21691/1000000000 r1200=1478379/5000000 k1200=486
1 k=0 r=-25309/100000 delta=1/1000000000 v=529861/1000000
2 k=47 r=6060881/10000000 delta=21739/1000000000 v=-753623/1000000
3 k=75 r=1563277/5000000 delta=21663/1000000000 v=78683/250000
4 k=95 r=-65953/625000 delta=5421/250000000 v=912231/1000000
5 k=110 r=940633/2500000 delta=21691/1000000000 v=8217/125000
6 k=123 r=-159583/400000 delta=10859/500000000 v=-25031/1000000
7 k=133 r=1257043/2500000 delta=5389/250000000 v=-426367/1000000
8 k=142 r=3768293/5000000 delta=10791/500000000 v=-61997/62500
9 k=151 r=-6923901/10000000 delta=21617/1000000000 v=-931591/1000000
10 k=158 r=-670741/2000000 delta=21567/1000000000 v=22731/100000
11 k=164 r=636907/1250000 delta=21579/1000000000 v=-450483/1000000
12 k=170 r=230113/500000 delta=10811/500000000 v=-53367/200000
13 k=176 r=-3399511/10000000 delta=10869/500000000 v=20943/100000
14 k=181 r=-2087957/10000000 delta=10801/500000000 v=335521/500000
15 k=186 r=-6287923/10000000 delta=21737/1000000000 v=-810129/1000000
16 k=190 r=420457/10000000 delta=21637/1000000000 v=985891/1000000
17 k=194 r=2911611/10000000 delta=10847/500000000 v=395077/1000000
18 k=198 r=833967/5000000 delta=21723/1000000000 v=392787/500000
19 k=202 r=-181657/625000 delta=21751/1000000000 v=7939/20000
20 k=205 r=5238129/10000000 delta=2173/100000000 v=-250371/500000
21 k=209 r=-5022283/10000000 delta=10801/500000000 v=-84847/200000
22 k=212 r=-2020873/10000000 delta=21579/1000000000 v=690693/1000000
23 k=215 r=-311987/2500000 delta=4329/200000000 v=109747/125000
24 k=218 r=-2513869/10000000 delta=21567/1000000000 v=267813/500000
25 k=221 r=-2826027/5000000 delta=4323/200000000 v=-636557/1000000
26 k=223 r=1298081/2500000 delta=21603/1000000000 v=-484799/1000000
27 k=226 r=-1266393/10000000 delta=21679/1000000000 v=43721/50000
28 k=228 r=3251939/5000000 delta=10869/500000000 v=-857687/1000000
29 k=231 r=-2809137/10000000 delta=21743/1000000000 v=43239/100000
30 k=233 r=2303803/10000000 delta=21629/1000000000 v=604609/1000000
31 k=235 r=3109497/5000000 delta=21589/1000000000 v=-39683/50000
32 k=238 r=-836959/1250000 delta=21693/1000000000 v=-223643/250000
33 k=240 r=-4955199/10000000 delta=173/8000000 v=-199893/500000
34 k=242 r=-2102259/5000000 delta=21639/1000000000 v=-110783/1000000
35 k=244 r=-2193207/5000000 delta=87/4000000 v=-182737/1000000
36 k=246 r=-1089639/2000000 delta=5417/250000000 v=-285811/500000
37 k=248 r=-7341699/10000000 delta=10841/500000000 v=-979079/1000000
38 k=249 r=5685323/10000000 delta=21589/1000000000 v=-646763/1000000
39 k=251 r=1128999/5000000 delta=2713/125000000 v=619101/1000000
40 k=253 r=-1877999/10000000 delta=10859/500000000 v=730871/1000000
41 k=255 r=-6687649/10000000 delta=5433/250000000 v=-893133/1000000
42 k=256 r=3569551/10000000 delta=677/31250000 v=142489/1000000
43 k=258 r=-1246131/5000000 delta=21749/1000000000 v=67863/125000
44 k=259 r=6570961/10000000 delta=10871/500000000 v=-435587/500000
45 k=261 r=-630523/10000000 delta=863/40000000 v=968363/1000000
46 k=262 r=3671889/5000000 delta=543/25000000 v=-61203/62500
47 k=264 r=-89911/1000000 delta=10803/500000000 v=468011/500000
48 k=265 r=1215593/2000000 delta=21699/1000000000 v=-758097/1000000
49 k=267 r=-3120773/10000000 delta=10809/500000000 v=158463/500000
50 k=268 r=2939781/10000000 delta=10863/500000000 v=384701/1000000
51 k=270 r=-1784711/2500000 delta=1087/50000000 v=-239841/250000
52 k=271 r=-384761/2000000 delta=5389/250000000 v=718243/1000000
53 k=272 r=2892667/10000000 delta=21649/1000000000 v=402027/1000000
54 k=273 r=3662721/5000000 delta=10831/500000000 v=-195547/200000
55 k=275 r=-431933/1000000 delta=21727/1000000000 v=-39073/250000
56 k=276 r=-612359/10000000 delta=21583/1000000000 v=970151/1000000
57 k=277 r=2750997/10000000 delta=2169/100000000 v=453241/1000000
58 k=278 r=2891349/5000000 delta=21597/1000000000 v=-168993/250000
59 k=280 r=-7214013/10000000 delta=21691/1000000000 v=-483707/500000
60 k=281 r=-2406163/5000000 delta=5421/250000000 v=-173389/500000
61 k=282 r=-169373/625000 delta=10813/500000000 v=14619/31250
62 k=283 r=-897243/10000000 delta=2167/100000000 v=187257/200000
63 k=284 r=25409/400000 delta=10781/500000000 v=241973/250000
64 k=285 r=379211/2000000 delta=4311/200000000 v=362961/500000
65 k=286 r=2893867/10000000 delta=1353/62500000 v=401587/1000000
66 k=287 r=727327/2000000 delta=21641/1000000000 v=115881/1000000
67 k=288 r=4132009/10000000 delta=10817/500000000 v=-16383/200000
68 k=289 r=1096829/2500000 delta=21627/1000000000 v=-183091/1000000
69 k=290 r=110239/250000 delta=1349/62500000 v=-191831/1000000
70 k=291 r=4205421/10000000 delta=21591/1000000000 v=-55571/500000
71 k=292 r=945341/2500000 delta=4321/200000000 v=29109/500000
72 k=293 r=3143639/10000000 delta=10799/500000000 v=154119/500000
73 k=294 r=2297957/10000000 delta=1357/62500000 v=60647/100000
74 k=295 r=1250027/10000000 delta=5421/250000000 v=877577/1000000
75 k=296 r=2727/5000000 delta=5419/250000000 v=499999/500000
76 k=297 r=-715403/5000000 delta=21569/1000000000 v=168129/200000
77 k=298 r=-3053581/10000000 delta=21741/1000000000 v=3423/10000
78 k=299 r=-4858131/10000000 delta=1353/62500000 v=-5686/15625
79 k=300 r=-3419911/5000000 delta=4311/200000000 v=-918841/1000000
80 k=300 r=1342767/2000000 delta=4311/200000000 v=-179559/200000
81 k=301 r=878223/2000000 delta=1087/50000000 v=-36917/200000
82 k=302 r=380837/2000000 delta=2157/100000000 v=361841/500000
83 k=303 r=-74297/1000000 delta=10813/500000000 v=239041/250000
84 k=304 r=-3546631/10000000 delta=10821/250000000 v=75779/500000
85 k=305 r=-260119/400000 delta=5403/250000000 v=-428751/500000
86 k=305 r=1219893/2000000 delta=5403/250000000 v=-763677/1000000
87 k=306 r=712093/2500000 delta=10849/500000000 v=209093/500000
88 k=307 r=-545167/10000000 delta=10853/500000000 v=488159/500000
89 k=308 r=-4077919/10000000 delta=21713/1000000000 v=-12067/200000
90 k=309 r=-1936663/2500000 delta=21583/1000000000 v=-999079/1000000
91 k=309 r=4159561/10000000 delta=43283/1000000000 v=-46447/500000
92 k=310 r=4553/200000 delta=21727/1000000000 v=995857/1000000
93 k=311 r=-3831569/10000000 delta=21569/1000000000 v=38159/1000000
94 k=311 r=7692617/10000000 delta=10817/500000000 v=-498959/500000
95 k=312 r=1693433/5000000 delta=21661/1000000000 v=214373/1000000
96 k=313 r=-1038271/10000000 delta=21649/1000000000 v=57187/62500
