Mn=367 den=1 sgn=-1 N=900 eps=10000 J=90 psi=158923/1000000 u900=947783/1000000 d900=18451/1000000000 r900=2369229/5000000 k900=397
1 k=0 r=-99327/2500000 delta=201/1000000000 v=493699/500000
2 k=40 r=452917/625000 delta=18389/1000000000 v=-970639/1000000
3 k=64 r=2269783/10000000 delta=18461/1000000000 v=19231/31250
4 k=81 r=-408633/5000000 delta=18383/1000000000 v=5919/6250
5 k=94 r=-35817/1250000 delta=18527/1000000000 v=993439/1000000
6 k=105 r=-1158831/2000000 delta=3691/200000000 v=-339671/500000
7 k=114 r=-5732557/10000000 delta=463/25000000 v=-661057/1000000
8 k=121 r=6826759/10000000 delta=18433/1000000000 v=-458383/500000
9 k=128 r=4936919/10000000 delta=921/50000000 v=-393073/1000000
10 k=134 r=3678699/5000000 delta=4591/250000000 v=-980337/1000000
11 k=140 r=556727/10000000 delta=18407/1000000000 v=975307/1000000
12 k=145 r=184987/1000000 delta=459/25000000 v=92313/125000
13 k=150 r=-3250769/10000000 delta=9189/500000000 v=133601/500000
14 k=154 r=477867/2500000 delta=18407/1000000000 v=180417/250000
15 k=158 r=2380601/10000000 delta=2317/125000000 v=579859/1000000
16 k=162 r=-1237179/10000000 delta=9219/500000000 v=88003/100000
17 k=165 r=3631001/5000000 delta=9193/500000000 v=-15189/15625
18 k=169 r=-3127019/10000000 delta=3683/200000000 v=78639/250000
19 k=172 r=-644253/10000000 delta=18367/1000000000 v=483489/500000
20 k=175 r=-35327/500000 delta=9179/500000000 v=960329/1000000
21 k=178 r=-3065421/10000000 delta=18479/1000000000 v=337847/1000000
22 k=181 r=-7507211/10000000 delta=18401/1000000000 v=-198079/200000
23 k=183 r=1861389/10000000 delta=3683/200000000 v=735389/1000000
24 k=186 r=-1553517/2500000 delta=9183/500000000 v=-792459/1000000
25 k=188 r=-175809/10000000 delta=18551/1000000000 v=124691/125000
26 k=190 r=549157/1250000 delta=18437/1000000000 v=-185427/1000000
27 k=192 r=1520811/2000000 delta=919/50000000 v=-995007/1000000
28 k=195 r=-615247/1000000 delta=9201/500000000 v=-97149/125000
29 k=197 r=-5372129/10000000 delta=18387/1000000000 v=-136599/250000
30 k=199 r=-5683429/10000000 delta=1843/100000000 v=-129237/200000
31 k=201 r=-3507311/5000000 delta=3709/200000000 v=-188833/200000
32 k=202 r=3203423/5000000 delta=18551/1000000000 v=-83709/100000
33 k=204 r=3223863/10000000 delta=9183/500000000 v=138779/500000
34 k=206 r=-50121/625000 delta=919/50000000 v=14828/15625
35 k=208 r=-5621831/10000000 delta=3699/200000000 v=-627187/1000000
36 k=209 r=2258503/5000000 delta=18401/1000000000 v=-233821/1000000
37 k=211 r=-880169/5000000 delta=18387/1000000000 v=190543/250000
38 k=212 r=1749943/2500000 delta=18479/1000000000 v=-58887/62500
39 k=214 r=-583633/10000000 delta=3673/200000000 v=972873/1000000
40 k=215 r=1387497/2000000 delta=9229/500000000 v=-58347/62500
41 k=217 r=-1822981/10000000 delta=4611/250000000 v=745713/1000000
42 k=218 r=1144651/2500000 delta=18367/1000000000 v=-32213/125000
43 k=220 r=-5248089/10000000 delta=9211/500000000 v=-252093/500000
44 k=221 r=68407/5000000 delta=3683/200000000 v=998503/1000000
45 k=222 r=1009529/2000000 delta=3679/200000000 v=-2167/5000
46 k=224 r=-6202641/10000000 delta=18393/1000000000 v=-789663/1000000
47 k=225 r=-1089287/5000000 delta=9193/500000000 v=643733/1000000
