Mn=1181 den=4 sgn=1 N=1989 J=67 psi=-629677/1000000 u1989=70549/1000000 d1989=2973/200000000 r1989=4413/250000 k1989=357
1 k=0 r=98387/625000 delta=201/1000000000 v=404109/500000
2 k=33 r=-1031871/2000000 delta=14863/1000000000 v=-473223/1000000
3 k=52 r=-432673/1000000 delta=597/40000000 v=-31843/200000
4 k=65 r=3815097/10000000 delta=2967/200000000 v=44743/1000000
5 k=76 r=-4264629/10000000 delta=3693/250000000 v=-26929/200000
6 k=84 r=2323861/5000000 delta=14773/1000000000 v=-71079/250000
7 k=92 r=-7233499/10000000 delta=14891/1000000000 v=-484679/500000
8 k=98 r=-1459207/5000000 delta=7449/500000000 v=6134/15625
9 k=103 r=5480347/10000000 delta=463/31250000 v=-582127/1000000
10 k=108 r=18839/40000 delta=14927/1000000000 v=-308013/1000000
11 k=113 r=-139169/400000 delta=14913/1000000000 v=3563/20000
12 k=117 r=-2085789/10000000 delta=3709/250000000 v=134337/200000
13 k=121 r=-1459031/2500000 delta=14783/1000000000 v=-138313/200000
14 k=124 r=870477/5000000 delta=14867/1000000000 v=11987/15625
15 k=127 r=346403/625000 delta=2973/200000000 v=-602143/1000000
16 k=130 r=6056039/10000000 delta=743/50000000 v=-188087/250000
17 k=133 r=1840341/5000000 delta=14831/1000000000 v=24591/250000
18 k=136 r=-313291/2500000 delta=591/40000000 v=35079/40000
19 k=138 r=7239261/10000000 delta=14961/1000000000 v=-969921/1000000
20 k=141 r=-2023761/10000000 delta=929/62500000 v=689857/1000000
21 k=143 r=2573579/10000000 delta=933/62500000 v=257653/500000
22 k=145 r=5495227/10000000 delta=2957/200000000 v=-146739/250000
23 k=147 r=1378057/2000000 delta=14921/1000000000 v=-926619/1000000
24 k=149 r=861083/1250000 delta=14921/1000000000 v=-7411/8000
25 k=151 r=1401119/2500000 delta=3709/250000000 v=-124353/200000
26 k=153 r=392291/1250000 delta=14953/1000000000 v=310259/1000000
27 k=155 r=-420539/10000000 delta=7407/500000000 v=197177/200000
28 k=157 r=-4992557/10000000 delta=3701/250000000 v=-206719/500000
29 k=158 r=1040249/2000000 delta=7471/500000000 v=-487917/1000000
30 k=160 r=-37223/312500 delta=597/40000000 v=888627/1000000
31 k=161 r=1460789/2000000 delta=14871/1000000000 v=-487947/500000
32 k=163 r=-21171/312500 delta=14797/1000000000 v=963507/1000000
33 k=164 r=1581963/2500000 delta=3701/250000000 v=-819389/1000000
34 k=166 r=-3052829/10000000 delta=923/62500000 v=342583/1000000
35 k=167 r=1317803/5000000 delta=3707/250000000 v=493887/1000000
36 k=168 r=965161/1250000 delta=2989/200000000 v=-15603/15625
37 k=170 r=-3470751/10000000 delta=14847/1000000000 v=36297/200000
38 k=171 r=505751/10000000 delta=1863/125000000 v=979607/1000000
39 k=172 r=3970953/10000000 delta=3723/250000000 v=-1099/62500
40 k=173 r=6950691/10000000 delta=7417/500000000 v=-116929/125000
41 k=175 r=-623901/1000000 delta=1477/100000000 v=-159701/200000
42 k=176 r=-1039983/2500000 delta=2973/200000000 v=-46521/500000
43 k=177 r=-499889/2000000 delta=14847/1000000000 v=540489/1000000
44 k=178 r=-309571/2500000 delta=14849/1000000000 v=43991/50000
45 k=179 r=-22407/625000 delta=14941/1000000000 v=197947/200000
46 k=180 r=156701/10000000 delta=14869/1000000000 v=249509/250000
47 k=181 r=12923/400000 delta=14827/1000000000 v=991661/1000000
48 k=182 r=155153/10000000 delta=7429/500000000 v=39923/40000
49 k=183 r=-20829/625000 delta=14963/1000000000 v=123891/125000
50 k=184 r=-225807/2000000 delta=14773/1000000000 v=28117/31250
51 k=185 r=-555051/2500000 delta=1483/100000000 v=315451/500000
52 k=186 r=-1797591/5000000 delta=233/15625000 v=66167/500000
53 k=187 r=-5243193/10000000 delta=14769/1000000000 v=-251247/500000
54 k=188 r=-143081/200000 delta=14777/1000000000 v=-961063/1000000
55 k=188 r=6389879/10000000 delta=1869/125000000 v=-416679/500000
56 k=189 r=1990911/5000000 delta=7479/500000000 v=-21931/1000000
57 k=190 r=10707/80000 delta=7481/500000000 v=86009/100000
58 k=191 r=-306453/2000000 delta=14923/1000000000 v=40899/50000
59 k=192 r=-184897/400000 delta=7449/500000000 v=-1373/5000
60 k=192 r=1945829/2500000 delta=14773/1000000000 v=-999601/1000000
61 k=193 r=2138021/5000000 delta=14891/1000000000 v=-139167/1000000
62 k=194 r=570361/10000000 delta=14919/1000000000 v=121761/125000
63 k=195 r=-3327307/10000000 delta=14927/1000000000 v=11879/50000
64 k=196 r=-7411057/10000000 delta=14869/1000000000 v=-492173/500000
65 k=196 r=4032981/10000000 delta=14809/1000000000 v=-42383/1000000
66 k=197 r=-405659/10000000 delta=14787/1000000000 v=61679/62500
67 k=198 r=-1253443/2500000 delta=14873/1000000000 v=-8423/20000
68 k=198 r=5921623/10000000 delta=1493/100000000 v=-715859/1000000
69 k=199 r=989399/10000000 delta=14923/1000000000 v=57669/62500
70 k=200 r=-819581/2000000 delta=14891/1000000000 v=-8539/125000
71 k=200 r=6372103/10000000 delta=14841/1000000000 v=-829407/1000000
72 k=201 r=493889/5000000 delta=373/25000000 v=461477/500000
73 k=202 r=-2269503/5000000 delta=7401/500000000 v=-3787/15625
74 k=202 r=5503627/10000000 delta=7463/500000000 v=-589673/1000000
75 k=203 r=-29641/1000000 delta=7417/500000000 v=49649/50000
76 k=204 r=-77847/125000 delta=14841/1000000000 v=-198947/250000
77 k=204 r=855271/2500000 delta=3729/250000000 v=25123/125000
78 k=205 r=-1381279/5000000 delta=2991/200000000 v=224557/500000
79 k=205 r=6640417/10000000 delta=14823/1000000000 v=-221119/250000
80 k=206 r=10859/500000 delta=7449/500000000 v=996229/1000000
81 k=207 r=-252857/400000 delta=14813/1000000000 v=-817913/1000000
82 k=207 r=1367721/5000000 delta=747/50000000 v=229389/500000
83 k=208 r=-1006353/2500000 delta=2989/200000000 v=-19679/500000
84 k=208 r=4814483/10000000 delta=29633/1000000000 v=-347587/1000000
85 k=209 r=-2158177/10000000 delta=7463/500000000 v=129991/200000
86 k=209 r=6474933/10000000 delta=7463/500000000 v=-851677/1000000
87 k=210 r=-699641/10000000 delta=467/31250000 v=192219/200000
88 k=210 r=7736169/10000000 delta=14909/1000000000 v=-99889/100000
89 k=211 r=368649/10000000 delta=14841/1000000000 v=247287/250000
90 k=212 r=-3546011/5000000 delta=3731/250000000 v=-119239/125000
91 k=212 r=266037/2500000 delta=29579/1000000000 v=910767/1000000
