Mn=280 den=1 sgn=-1 N=250 J=63 psi=-188847/125000 u250=239883/250000 d250=2807/200000000 r250=4640641/10000000 k250=246
1 k=0 r=188847/500000 delta=1/1000000000 v=3749/62500
2 k=31 r=508271/2500000 delta=3531/250000000 v=687153/1000000
3 k=49 r=623063/2000000 delta=14053/1000000000 v=79749/250000
4 k=62 r=144631/5000000 delta=3539/250000000 v=496657/500000
5 k=72 r=-11797/200000 delta=7059/500000000 v=194459/200000
6 k=80 r=685747/5000000 delta=443/31250000 v=853257/1000000
7 k=87 r=-678759/10000000 delta=7063/500000000 v=963369/1000000
8 k=93 r=-1454559/10000000 delta=7017/500000000 v=417731/500000
9 k=98 r=98149/400000 delta=2821/200000000 v=69473/125000
10 k=103 r=-1166871/5000000 delta=7081/500000000 v=595027/1000000
11 k=107 r=310309/2000000 delta=14133/1000000000 v=813519/1000000
12 k=111 r=-46541/1250000 delta=2821/200000000 v=98893/100000
13 k=115 r=-7174291/10000000 delta=3519/250000000 v=-963269/1000000
14 k=118 r=-2422581/10000000 delta=7077/500000000 v=566097/1000000
15 k=121 r=-15643/125000 delta=1417/100000000 v=438653/500000
16 k=124 r=-159919/500000 delta=3523/250000000 v=35917/125000
17 k=126 r=7822913/10000000 delta=14097/1000000000 v=-999923/1000000
18 k=129 r=709903/10000000 delta=567/40000000 v=959953/1000000
19 k=131 r=7141017/10000000 delta=7021/500000000 v=-959609/1000000
20 k=134 r=-4077563/10000000 delta=14039/1000000000 v=-1881/31250
21 k=136 r=-1340349/10000000 delta=7089/500000000 v=859687/1000000
22 k=138 r=-48069/2500000 delta=14011/1000000000 v=249261/250000
23 k=140 r=-491943/10000000 delta=3549/250000000 v=490351/500000
24 k=142 r=-2116149/10000000 delta=14021/1000000000 v=662639/1000000
25 k=144 r=-1239169/2500000 delta=1771/125000000 v=-400327/1000000
26 k=145 r=6789851/10000000 delta=703/50000000 v=-91077/100000
27 k=147 r=358427/2000000 delta=14157/1000000000 v=188469/250000
28 k=149 r=-2083201/5000000 delta=877/62500000 v=-47809/500000
29 k=150 r=937909/2000000 delta=7039/500000000 v=-150157/500000
30 k=152 r=-748833/2500000 delta=1411/100000000 v=364097/1000000
31 k=153 r=849927/2000000 delta=14003/1000000000 v=-1287/10000
32 k=155 r=-2471101/5000000 delta=14189/1000000000 v=-79003/200000
33 k=156 r=177991/2000000 delta=14081/1000000000 v=187461/200000
34 k=157 r=1519773/2500000 delta=14029/1000000000 v=-758391/1000000
35 k=159 r=-1009117/2000000 delta=177/12500000 v=-432657/1000000
36 k=160 r=-516959/5000000 delta=14053/1000000000 v=915693/1000000
37 k=161 r=2437419/10000000 delta=14057/1000000000 v=112239/200000
38 k=162 r=1349299/2500000 delta=2833/200000000 v=-277383/500000
39 k=164 r=-7835881/10000000 delta=1753/125000000 v=-499987/500000
40 k=165 r=-727673/1250000 delta=7043/500000000 v=-343647/500000
41 k=166 r=-4244527/10000000 delta=14193/1000000000 v=-126673/1000000
42 k=167 r=-3084171/10000000 delta=14103/1000000000 v=165389/500000
43 k=168 r=-145049/625000 delta=1751/125000000 v=119837/200000
44 k=169 r=-1936097/10000000 delta=2823/200000000 v=357407/500000
45 k=170 r=-1913101/10000000 delta=14181/1000000000 v=11269/15625
46 k=171 r=-1117917/5000000 delta=7037/500000000 v=626039/1000000
47 k=172 r=-2889387/10000000 delta=3509/250000000 v=100807/250000
48 k=173 r=-385997/1000000 delta=221/15625000 v=5361/200000
