Mn=269 den=1 sgn=1 N=250 J=59 psi=-18323/62500 u250=99001/250000 d250=3399/250000000 r250=3418039/5000000 k250=236
1 k=0 r=18323/250000 delta=1/1000000000 v=957333/1000000
2 k=30 r=-109113/250000 delta=6793/500000000 v=-4353/25000
3 k=47 r=255077/2000000 delta=13639/1000000000 v=872669/1000000
4 k=59 r=3123019/5000000 delta=109/8000000 v=-400097/500000
5 k=69 r=-192381/2500000 delta=13497/1000000000 v=952999/1000000
6 k=77 r=-1911011/5000000 delta=13649/1000000000 v=1679/40000
7 k=83 r=1119309/2000000 delta=13597/1000000000 v=-619277/1000000
8 k=89 r=143579/1250000 delta=341/25000000 v=179259/200000
9 k=94 r=1817883/10000000 delta=1697/125000000 v=74707/100000
10 k=99 r=-5866997/10000000 delta=3403/250000000 v=-43777/62500
11 k=103 r=-4602741/10000000 delta=6731/500000000 v=-267021/1000000
12 k=106 r=848567/1250000 delta=13563/1000000000 v=-113819/125000
13 k=110 r=-1107301/5000000 delta=3403/250000000 v=632639/1000000
14 k=113 r=499139/10000000 delta=13613/1000000000 v=196027/200000
15 k=116 r=-113513/5000000 delta=13469/1000000000 v=24897/25000
16 k=119 r=-157951/400000 delta=13647/1000000000 v=-4357/500000
17 k=121 r=2702671/5000000 delta=13633/1000000000 v=-278737/500000
18 k=124 r=-3279523/10000000 delta=1699/125000000 v=128051/500000
19 k=126 r=832371/5000000 delta=13497/1000000000 v=786363/1000000
20 k=128 r=118589/250000 delta=169/12500000 v=-320851/1000000
21 k=130 r=6139043/10000000 delta=2707/200000000 v=-386901/500000
22 k=132 r=750977/1250000 delta=6777/500000000 v=-369751/500000
23 k=134 r=179429/400000 delta=13539/1000000000 v=-110819/500000
24 k=136 r=169113/1000000 delta=6789/500000000 v=779799/1000000
25 k=138 r=-1136001/5000000 delta=13511/1000000000 v=153673/250000
26 k=140 r=-914001/1250000 delta=3399/250000000 v=-976593/1000000
27 k=141 r=2360381/10000000 delta=6757/500000000 v=58643/100000
28 k=143 r=-4598267/10000000 delta=3407/250000000 v=-16581/62500
29 k=144 r=3292669/10000000 delta=2727/200000000 v=50203/200000
30 k=146 r=-5324499/10000000 delta=271/20000000 v=-530341/1000000
31 k=147 r=203749/2000000 delta=6773/500000000 v=183623/200000
32 k=148 r=6661783/10000000 delta=3391/250000000 v=-55527/62500
33 k=150 r=-4060243/10000000 delta=541/40000000 v=-13319/250000
34 k=151 r=9623/312500 delta=13617/1000000000 v=124053/125000
35 k=152 r=4094067/10000000 delta=13493/1000000000 v=-66781/1000000
36 k=153 r=3665517/5000000 delta=27/2000000 v=-489101/500000
37 k=155 r=-1131813/2000000 delta=6757/500000000 v=-638717/1000000
38 k=156 r=-429083/1250000 delta=13481/1000000000 v=39289/200000
39 k=157 r=-1672103/10000000 delta=13629/1000000000 v=784541/1000000
40 k=158 r=-176923/5000000 delta=423/31250000 v=99/100
41 k=159 r=135991/2500000 delta=673/50000000 v=976421/1000000
42 k=160 r=1041637/10000000 delta=271/20000000 v=57153/62500
43 k=161 r=231587/2000000 delta=13557/1000000000 v=894639/1000000
44 k=162 r=91041/1000000 delta=6769/500000000 v=467211/500000
45 k=163 r=63081/2000000 delta=421/31250000 v=248013/250000
46 k=164 r=-152937/2500000 delta=13479/1000000000 v=97021/100000
47 k=165 r=-74269/400000 delta=13617/1000000000 v=184163/250000
48 k=166 r=-851569/2500000 delta=13593/1000000000 v=206783/1000000
49 k=167 r=-1311957/2500000 delta=13603/1000000000 v=-15753/31250
50 k=168 r=-115147/156250 delta=2699/200000000 v=-490637/500000
51 k=168 r=5947841/10000000 delta=1701/125000000 v=-361571/500000
52 k=169 r=65971/200000 delta=2723/200000000 v=248737/1000000
53 k=170 r=400501/10000000 delta=6761/500000000 v=197439/200000
54 k=171 r=-109481/400000 delta=13529/1000000000 v=91643/200000
55 k=172 r=-6105219/10000000 delta=13567/1000000000 v=-765161/1000000
56 k=172 r=6012223/10000000 delta=3409/250000000 v=-740687/1000000
57 k=173 r=55181/250000 delta=13559/1000000000 v=158729/250000
58 k=174 r=-1804737/10000000 delta=13651/1000000000 v=150111/200000
59 k=175 r=-6016717/10000000 delta=2709/200000000 v=-370947/500000
60 k=175 r=2643029/5000000 delta=6729/500000000 v=-517243/1000000
61 k=176 r=694049/10000000 delta=2693/200000000 v=961711/1000000
62 k=177 r=-509841/1250000 delta=421/31250000 v=-30329/500000
63 k=177 r=6681541/10000000 delta=421/31250000 v=-892031/1000000
64 k=178 r=1564309/10000000 delta=1703/125000000 v=40527/50000
65 k=179 r=-3717079/10000000 delta=13587/1000000000 v=41933/500000
66 k=179 r=3275157/5000000 delta=851/62500000 v=-867089/1000000
67 k=180 r=955339/10000000 delta=6747/500000000 v=92787/100000
68 k=181 r=-478947/1000000 delta=6801/500000000 v=-338189/1000000
69 k=181 r=5028223/10000000 delta=6801/500000000 v=-85277/200000
70 k=182 r=-1003339/10000000 delta=3377/250000000 v=46027/50000
71 k=183 r=-7172159/10000000 delta=843/62500000 v=-963039/1000000
72 k=183 r=558407/2500000 delta=2703/200000000 v=313363/500000
73 k=184 r=-4198341/10000000 delta=13523/1000000000 v=-108327/1000000
74 k=184 r=198057/400000 delta=13523/1000000000 v=-199201/500000
75 k=185 r=-54047/312500 delta=13573/1000000000 v=385049/500000
76 k=185 r=7177893/10000000 delta=13573/1000000000 v=-192731/200000
77 k=186 r=260917/10000000 delta=6783/500000000 v=994559/1000000
78 k=187 r=-6769509/10000000 delta=3411/250000000 v=-45369/50000
79 k=187 r=449367/2500000 delta=13459/1000000000 v=752473/1000000
80 k=188 r=-1362813/2500000 delta=13551/1000000000 v=-4581/8000
81 k=188 r=2902879/10000000 delta=3363/250000000 v=398283/1000000
82 k=189 r=-2276721/5000000 delta=6729/500000000 v=-123983/500000
83 k=189 r=3598199/10000000 delta=2729/200000000 v=65569/500000
84 k=190 r=-4055803/10000000 delta=26937/1000000000 v=-25751/500000
85 k=190 r=780573/2000000 delta=6783/500000000 v=193/20000
86 k=191 r=-3939539/10000000 delta=1363/100000000 v=-5019/1000000
87 k=191 r=3835167/10000000 delta=13573/1000000000 v=36721/1000000
88 k=192 r=-1046749/2500000 delta=13523/1000000000 v=-20763/200000
89 k=192 r=1705959/5000000 delta=337/25000000 v=8183/40000
90 k=193 r=-4782001/10000000 delta=13487/1000000000 v=-20961/62500
91 k=193 r=2649023/10000000 delta=6729/250000000 v=489213/1000000
92 k=194 r=-2854577/5000000 delta=6747/500000000 v=-163501/250000
93 k=194 r=195147/1250000 delta=13509/1000000000 v=811273/1000000
94 k=195 r=-3477099/5000000 delta=13501/1000000000 v=-935927/1000000
95 k=195 r=20283/1250000 delta=13601/1000000000 v=498947/500000
96 k=195 r=3602107/5000000 delta=6801/500000000 v=-483207/500000
97 k=196 r=-1534767/10000000 delta=6797/500000000 v=204351/250000
98 k=196 r=536273/1000000 delta=13609/1000000000 v=-135811/250000
99 k=197 r=-703549/2000000 delta=13587/1000000000 v=20371/125000
100 k=197 r=1620541/5000000 delta=13487/1000000000 v=135467/500000
101 k=198 r=-5775237/10000000 delta=13523/1000000000 v=-67377/100000
102 k=198 r=170087/2000000 delta=13623/1000000000 v=942697/1000000
