Mn=351 den=1 sgn=-1 N=900 eps=10000 J=85 psi=-788051/1000000 u900=729911/1000000 d900=1763/100000000 r900=2045479/10000000 k900=380
1 k=0 r=1970127/10000000 delta=201/1000000000 v=705229/1000000
2 k=39 r=-300477/1250000 delta=17621/1000000000 v=572269/1000000
3 k=61 r=3908309/5000000 delta=17739/1000000000 v=-62493/62500
4 k=78 r=-1355543/2000000 delta=8831/500000000 v=-454377/500000
5 k=90 r=107047/2000000 delta=4437/250000000 v=977169/1000000
6 k=100 r=1721359/5000000 delta=1099/62500000 v=77/400
7 k=109 r=-166357/625000 delta=1099/62500000 v=24239/50000
8 k=116 r=4556349/10000000 delta=8867/500000000 v=-249093/1000000
9 k=123 r=-511203/2500000 delta=8809/500000000 v=683737/1000000
10 k=129 r=-3838753/10000000 delta=707/40000000 v=4411/125000
11 k=134 r=1256131/10000000 delta=17739/1000000000 v=219101/250000
12 k=139 r=-931181/10000000 delta=17699/1000000000 v=93143/100000
13 k=143 r=1294887/2000000 delta=4407/250000000 v=-851573/1000000
14 k=148 r=-1758903/2500000 delta=17739/1000000000 v=-473449/500000
15 k=151 r=797721/1250000 delta=17717/1000000000 v=-20789/25000
16 k=155 r=182449/10000000 delta=17589/1000000000 v=498669/500000
17 k=158 r=3128323/5000000 delta=4409/250000000 v=-200683/250000
18 k=162 r=-6418711/10000000 delta=3533/200000000 v=-839677/1000000
19 k=165 r=-6098633/10000000 delta=8793/500000000 v=-381731/500000
20 k=167 r=7495311/10000000 delta=17603/1000000000 v=-494863/500000
21 k=170 r=1592411/5000000 delta=8811/500000000 v=146263/500000
22 k=173 r=-389721/1250000 delta=17559/1000000000 v=159033/500000
23 k=175 r=111819/250000 delta=8779/500000000 v=-108289/500000
24 k=178 r=-5305081/10000000 delta=2203/125000000 v=-523741/1000000
25 k=180 r=-449851/5000000 delta=8847/500000000 v=935939/1000000
26 k=182 r=420107/2000000 delta=3539/200000000 v=667303/1000000
27 k=184 r=1900861/5000000 delta=879/50000000 v=50087/1000000
28 k=186 r=1074613/2500000 delta=8833/500000000 v=-74019/500000
29 k=188 r=1837571/5000000 delta=17751/1000000000 v=100569/1000000
30 k=190 r=2007781/10000000 delta=17637/1000000000 v=694471/1000000
31 k=192 r=-4961/78125 delta=879/50000000 v=483957/500000
32 k=194 r=-83829/200000 delta=8847/500000000 v=-52793/500000
33 k=195 r=1420533/2000000 delta=17701/1000000000 v=-955181/1000000
34 k=197 r=941373/5000000 delta=17687/1000000000 v=729573/1000000
35 k=199 r=-4096649/10000000 delta=17573/1000000000 v=-67811/1000000
36 k=200 r=4915353/10000000 delta=17737/1000000000 v=-192563/500000
37 k=202 r=-76811/312500 delta=17751/1000000000 v=277189/500000
38 k=203 r=5235431/10000000 delta=17659/1000000000 v=-499807/1000000
39 k=205 r=-677399/2000000 delta=1773/100000000 v=214323/1000000
40 k=206 r=780353/2500000 delta=221/12500000 v=79171/250000
41 k=208 r=-3313379/5000000 delta=3539/200000000 v=-440957/500000
42 k=209 r=-594539/5000000 delta=17701/1000000000 v=222251/250000
43 k=210 r=3750973/10000000 delta=17609/1000000000 v=70349/1000000
44 k=212 r=-7491667/10000000 delta=4431/250000000 v=-989517/1000000
