Mn=172 den=1 sgn=-1 N=250 J=32 psi=32731/100000 u250=567109/1000000 d250=8617/1000000000 r250=37687/250000 k250=151
1 k=0 r=-32731/400000 delta=1/1000000000 v=946911/1000000
2 k=19 r=-1216303/10000000 delta=1753/200000000 v=176793/200000
3 k=30 r=173047/5000000 delta=4393/500000000 v=990433/1000000
4 k=38 r=-1614309/10000000 delta=8729/1000000000 v=159733/200000
5 k=44 r=4483/500000 delta=8717/1000000000 v=999357/1000000
6 k=49 r=-6489/1250000 delta=7/800000 v=124973/125000
7 k=53 r=850259/2500000 delta=8721/1000000000 v=208833/1000000
8 k=57 r=-402463/2000000 delta=2173/250000000 v=138633/200000
9 k=60 r=302097/2000000 delta=8771/1000000000 v=10287/12500
10 k=63 r=-308389/10000000 delta=4377/500000000 v=992401/1000000
11 k=66 r=-6448893/10000000 delta=347/40000000 v=-211543/250000
12 k=68 r=-224959/5000000 delta=8713/1000000000 v=19677/20000
13 k=70 r=2552517/10000000 delta=17/1953125 v=130627/250000
14 k=72 r=300303/1000000 delta=1737/200000000 v=90307/250000
15 k=74 r=1254051/10000000 delta=8733/1000000000 v=175361/200000
16 k=76 r=-2410321/10000000 delta=541/62500000 v=570133/1000000
17 k=78 r=-7757669/10000000 delta=4381/500000000 v=-499629/500000
18 k=79 r=1112479/10000000 delta=4367/500000000 v=451307/500000
19 k=81 r=-7054551/10000000 delta=8683/1000000000 v=-949307/1000000
20 k=82 r=-141279/2000000 delta=879/100000000 v=192069/200000
21 k=83 r=4565427/10000000 delta=4353/500000000 v=-3947/15625
22 k=85 r=-6846899/10000000 delta=1089/125000000 v=-459977/500000
23 k=86 r=-3440589/10000000 delta=549/62500000 v=24167/125000
24 k=87 r=-211981/2500000 delta=8677/1000000000 v=943031/1000000
25 k=88 r=997573/10000000 delta=8633/1000000000 v=921439/1000000
26 k=89 r=2154511/10000000 delta=437/50000000 v=651069/1000000
27 k=90 r=668719/2500000 delta=1751/200000000 v=60021/125000
28 k=91 r=81407/312500 delta=1081/125000000 v=252243/500000
29 k=92 r=24829/125000 delta=4331/500000000 v=350311/500000
30 k=93 r=428001/5000000 delta=8769/1000000000 v=941951/1000000
31 k=94 r=-150461/2000000 delta=8727/1000000000 v=119383/125000
32 k=95 r=-2808327/10000000 delta=8619/1000000000 v=216341/500000
33 k=96 r=-2642251/5000000 delta=8691/1000000000 v=-516711/1000000
34 k=96 r=236009/312500 delta=8691/1000000000 v=-992727/1000000
35 k=97 r=86179/200000 delta=4399/500000000 v=-15219/100000
36 k=98 r=714473/10000000 delta=4349/500000000 v=959439/1000000
37 k=99 r=-40149/125000 delta=2153/250000000 v=8817/31250
38 k=100 r=-7452557/10000000 delta=8719/1000000000 v=-15424/15625
39 k=100 r=929227/2500000 delta=8719/1000000000 v=41967/500000
40 k=101 r=-552201/5000000 delta=1097/125000000 v=113/125
41 k=102 r=-6194547/10000000 delta=8669/1000000000 v=-787673/1000000
42 k=102 r=4167421/10000000 delta=8669/1000000000 v=-12003/125000
43 k=103 r=-1422427/10000000 delta=8641/1000000000 v=105307/125000
44 k=104 r=-1448981/2000000 delta=2187/250000000 v=-970469/1000000
45 k=104 r=2418399/10000000 delta=2187/250000000 v=141869/250000
46 k=105 r=-1919319/5000000 delta=2187/250000000 v=17667/500000
47 k=105 r=5409071/10000000 delta=2187/250000000 v=-69839/125000
48 k=106 r=-124593/1000000 delta=27/3125000 v=439181/500000
49 k=106 r=3810163/5000000 delta=27/3125000 v=-248909/250000
50 k=107 r=599567/10000000 delta=867/100000000 v=971379/1000000
51 k=108 r=-3296639/5000000 delta=8777/1000000000 v=-437761/500000
52 k=108 r=351301/2000000 delta=8777/1000000000 v=763163/1000000
53 k=109 r=-5760733/10000000 delta=8719/1000000000 v=-669471/1000000
54 k=109 r=227687/1000000 delta=8719/1000000000 v=122631/200000
55 k=110 r=-277049/500000 delta=2153/250000000 v=-300837/500000
56 k=110 r=88279/400000 delta=2153/250000000 v=317499/500000
57 k=111 r=-73627/125000 delta=4349/500000000 v=-141403/200000
58 k=111 r=794157/5000000 delta=4349/500000000 v=804879/1000000
59 k=112 r=-3384529/5000000 delta=8797/1000000000 v=-113413/125000
60 k=112 r=91599/2000000 delta=8797/1000000000 v=491633/500000
61 k=112 r=3782797/5000000 delta=8797/1000000000 v=-496677/500000
62 k=113 r=-575177/5000000 delta=869/100000000 v=89599/100000
63 k=113 r=2864909/5000000 delta=869/100000000 v=-330117/500000
64 k=114 r=-400797/1250000 delta=431/50000000 v=284271/1000000
65 k=114 r=346043/1000000 delta=431/50000000 v=185543/1000000
66 k=115 r=-1420627/2500000 delta=8727/1000000000 v=-40369/62500
67 k=115 r=783789/10000000 delta=8727/1000000000 v=190251/200000
68 k=115 r=3577141/5000000 delta=8727/1000000000 v=-961089/1000000
69 k=116 r=-1138099/5000000 delta=8769/1000000000 v=613367/1000000
70 k=116 r=3910943/10000000 delta=8769/1000000000 v=6419/1000000
71 k=117 r=-2848821/5000000 delta=8661/1000000000 v=-325257/500000
72 k=117 r=316467/10000000 delta=8661/1000000000 v=991999/1000000
73 k=117 r=3123793/5000000 delta=8661/1000000000 v=-160113/200000
74 k=118 r=-3609969/10000000 delta=8649/1000000000 v=126469/1000000
75 k=118 r=540491/2500000 delta=8649/1000000000 v=648803/1000000
76 k=119 r=-7850563/10000000 delta=2189/250000000 v=-999999/1000000
77 k=119 r=-55739/250000 delta=2189/250000000 v=313997/500000
78 k=119 r=1659451/5000000 delta=2189/250000000 v=60211/250000
79 k=120 r=-1727823/2500000 delta=437/50000000 v=-185949/200000
80 k=120 r=-187801/1250000 delta=437/50000000 v=824791/1000000
81 k=120 r=3839267/10000000 delta=437/50000000 v=17541/500000
82 k=121 r=-6592553/10000000 delta=8633/1000000000 v=-437691/500000
83 k=121 r=-1380351/10000000 delta=8633/1000000000 v=212851/250000
84 k=121 r=1884697/5000000 delta=1737/100000000 v=62997/1000000
85 k=122 r=-1712439/2500000 delta=8677/1000000000 v=-920401/1000000
86 k=122 r=-455119/2500000 delta=8677/1000000000 v=37319/50000
87 k=122 r=3150711/10000000 delta=8677/1000000000 v=152773/500000
88 k=123 r=-7642911/10000000 delta=1757/200000000 v=-498219/500000
89 k=123 r=-1392063/5000000 delta=1757/200000000 v=441389/1000000
