Mn=134 den=1 sgn=1 N=250 J=22 psi=-592023/1000000 u250=-162459/200000 d250=3377/500000000 r250=-237019/1000000 k250=118
1 k=0 r=740029/5000000 delta=201/1000000000 v=829813/1000000
2 k=15 r=-241887/1250000 delta=6809/1000000000 v=357547/500000
3 k=24 r=-7475957/10000000 delta=3387/500000000 v=-98859/100000
4 k=30 r=-5350233/10000000 delta=6817/1000000000 v=-3369/6250
5 k=34 r=328551/500000 delta=3423/500000000 v=-174237/200000
6 k=38 r=4816869/10000000 delta=6729/1000000000 v=-174241/500000
7 k=42 r=-12749/20000 delta=69/10000000 v=-414971/500000
8 k=44 r=6942593/10000000 delta=6717/1000000000 v=-467141/500000
9 k=47 r=-90499/1250000 delta=1691/250000000 v=958359/1000000
10 k=49 r=3155849/10000000 delta=27/4000000 v=303589/1000000
11 k=51 r=91721/250000 delta=1717/250000000 v=103077/1000000
12 k=53 r=350433/2500000 delta=6721/1000000000 v=846887/1000000
13 k=55 r=-319989/1000000 delta=6707/1000000000 v=286757/1000000
14 k=56 r=5918327/10000000 delta=1701/250000000 v=-714937/1000000
15 k=58 r=-1192489/5000000 delta=3409/500000000 v=9038/15625
16 k=59 r=110233/312500 delta=269/40000000 v=31827/200000
17 k=61 r=-757923/1000000 delta=429/62500000 v=-993967/1000000
18 k=62 r=-4139129/10000000 delta=1689/250000000 v=-84753/1000000
19 k=63 r=-86729/500000 delta=3377/500000000 v=768801/1000000
20 k=64 r=-32411/1250000 delta=3371/500000000 v=497313/500000
21 k=65 r=188733/5000000 delta=423/62500000 v=988623/1000000
22 k=66 r=253703/10000000 delta=11/1600000 v=198971/200000
23 k=67 r=-140727/2500000 delta=341/50000000 v=487379/500000
24 k=68 r=-402681/2000000 delta=6713/1000000000 v=13857/20000
25 k=69 r=-2022999/5000000 delta=6797/1000000000 v=-9517/200000
26 k=70 r=-6615027/10000000 delta=419/62500000 v=-219923/250000
27 k=70 r=6027973/10000000 delta=6899/1000000000 v=-148981/200000
28 k=71 r=250319/1000000 delta=6811/1000000000 v=134807/250000
29 k=72 r=-362297/2500000 delta=3359/500000000 v=836641/1000000
30 k=73 r=-5800149/10000000 delta=6777/1000000000 v=-6811/10000
31 k=73 r=1296117/2500000 delta=3413/500000000 v=-7532/15625
32 k=74 r=112319/10000000 delta=6733/1000000000 v=998991/1000000
33 k=75 r=-2643579/5000000 delta=171/25000000 v=-25881/50000
34 k=75 r=4713597/10000000 delta=171/25000000 v=-309477/1000000
35 k=76 r=-641777/5000000 delta=6747/1000000000 v=871069/1000000
36 k=77 r=-3777133/5000000 delta=6749/1000000000 v=-496411/500000
37 k=77 r=1624399/10000000 delta=6749/1000000000 v=796229/1000000
38 k=78 r=-5149717/10000000 delta=3381/500000000 v=-469823/1000000
39 k=78 r=142083/400000 delta=6841/1000000000 v=29881/200000
40 k=79 r=-146977/400000 delta=3367/500000000 v=20171/200000
41 k=79 r=1149399/2500000 delta=3367/500000000 v=-265037/1000000
42 k=80 r=-3037671/10000000 delta=847/125000000 v=348273/1000000
43 k=80 r=2422523/5000000 delta=6827/1000000000 v=-22439/62500
44 k=81 r=-1580717/5000000 delta=6883/1000000000 v=301459/1000000
45 k=81 r=2183477/5000000 delta=6883/1000000000 v=-87539/500000
46 k=82 r=-1989039/5000000 delta=679/100000000 v=-20433/1000000
