Mn=243 den=1 sgn=-1 N=991 J=52 psi=-1358591/1000000 u991=135333/1000000 d991=2437/200000000 r991=169687/5000000 k991=267
1 k=0 r=1698239/5000000 delta=201/1000000000 v=26327/125000
2 k=27 r=368363/10000000 delta=2439/200000000 v=247291/250000
3 k=43 r=-4639001/10000000 delta=1221/100000000 v=-280969/1000000
4 k=54 r=-2659721/10000000 delta=12289/1000000000 v=121369/250000
5 k=62 r=723631/1000000 delta=12347/1000000000 v=-969633/1000000
6 k=70 r=-1533417/2000000 delta=769/62500000 v=-997207/1000000
7 k=75 r=7439649/10000000 delta=617/50000000 v=-493149/500000
8 k=81 r=-2843903/5000000 delta=77/6250000 v=-4047/6250
9 k=85 r=1516757/5000000 delta=3053/250000000 v=349831/1000000
10 k=89 r=841633/2000000 delta=617/50000000 v=-112233/1000000
11 k=93 r=-361371/5000000 delta=12169/1000000000 v=479251/500000
12 k=96 r=2506397/5000000 delta=12291/1000000000 v=-84159/200000
13 k=99 r=1628711/2500000 delta=12191/1000000000 v=-429967/500000
14 k=102 r=1102891/2500000 delta=12269/1000000000 v=-96309/500000
15 k=105 r=-799139/10000000 delta=1531/125000000 v=29667/31250
16 k=107 r=6992073/10000000 delta=12333/1000000000 v=-188231/200000
17 k=110 r=-825593/2500000 delta=3053/250000000 v=30907/125000
18 k=112 r=543/1000000 delta=6153/500000000 v=499999/500000
19 k=114 r=1435327/10000000 delta=12183/1000000000 v=167933/200000
20 k=116 r=14751/125000 delta=12269/1000000000 v=445323/500000
21 k=118 r=-2979/50000 delta=6127/500000000 v=121467/125000
22 k=120 r=-1875413/5000000 delta=12263/1000000000 v=8801/125000
23 k=121 r=7545679/10000000 delta=1217/100000000 v=-496203/500000
24 k=123 r=1984709/10000000 delta=6159/500000000 v=701081/1000000
25 k=125 r=-1157963/2500000 delta=12199/1000000000 v=-17389/62500
26 k=126 r=87169/250000 delta=6103/500000000 v=10949/62500
27 k=128 r=-2500967/5000000 delta=77/6250000 v=-8337/20000
28 k=129 r=34587/250000 delta=487/40000000 v=850747/1000000
29 k=130 r=3496741/5000000 delta=2467/200000000 v=-470673/500000
30 k=132 r=-956821/2500000 delta=6127/500000000 v=623/15625
31 k=133 r=384617/10000000 delta=12247/1000000000 v=988189/1000000
32 k=134 r=3963989/10000000 delta=12239/1000000000 v=-14799/1000000
33 k=135 r=6949773/10000000 delta=12171/1000000000 v=-467651/500000
34 k=137 r=-791307/1250000 delta=2437/200000000 v=-409993/500000
35 k=138 r=-4428513/10000000 delta=381/31250000 v=-99633/500000
36 k=139 r=-604531/2000000 delta=769/62500000 v=353897/1000000
37 k=140 r=-83429/400000 delta=12307/1000000000 v=83963/125000
38 k=141 r=-1592757/10000000 delta=6107/500000000 v=803823/1000000
39 k=142 r=-380151/2500000 delta=12221/1000000000 v=410327/500000
40 k=143 r=-462001/2500000 delta=487/40000000 v=739007/1000000
41 k=144 r=-2555213/10000000 delta=3067/250000000 v=130397/250000
42 k=145 r=-905971/2500000 delta=19/1562500 v=60473/500000
43 k=146 r=-1259267/2500000 delta=247/20000000 v=-429583/1000000
44 k=147 r=-6778911/10000000 delta=6173/500000000 v=-454477/500000
45 k=147 r=1374663/2000000 delta=6173/500000000 v=-184809/200000
46 k=148 r=2258767/5000000 delta=3041/250000000 v=-234027/1000000
47 k=149 r=234331/1250000 delta=12171/1000000000 v=146357/200000
48 k=150 r=-8347/80000 delta=489/40000000 v=457083/500000
49 k=151 r=-2112587/5000000 delta=6093/500000000 v=-118991/1000000
50 k=152 r=-239373/312500 delta=12293/1000000000 v=-996989/1000000
51 k=152 r=4370143/10000000 delta=1221/100000000 v=-88167/500000
52 k=153 r=114669/2500000 delta=123/10000000 v=61451/62500
53 k=154 r=-1838753/5000000 delta=12207/1000000000 v=24907/250000
54 k=154 r=1535589/2000000 delta=12307/1000000000 v=-498761/500000
55 k=155 r=155853/500000 delta=6157/500000000 v=63667/200000
